ox,alpha,misc.dent.ax,misc.dent.eq,f.chi.0.ax,f.chi.1.ax,f.chi.2.ax,f.chi.3.ax,f.Z.0.ax,f.Z.1.ax,f.Z.2.ax,f.Z.3.ax,f.I.0.ax,f.I.1.ax,f.I.2.ax,f.I.3.ax,f.T.0.ax,f.T.1.ax,f.T.2.ax,f.T.3.ax,f.S.0.ax,f.S.1.ax,f.S.2.ax,f.S.3.ax,f.chi.0.eq,f.chi.1.eq,f.chi.2.eq,f.chi.3.eq,f.Z.0.eq,f.Z.1.eq,f.Z.2.eq,f.Z.3.eq,f.I.0.eq,f.I.1.eq,f.I.2.eq,f.I.3.eq,f.T.0.eq,f.T.1.eq,f.T.2.eq,f.T.3.eq,f.S.0.eq,f.S.1.eq,f.S.2.eq,f.S.3.eq,lc.chi.0.ax,lc.chi.1.ax,lc.chi.2.ax,lc.chi.3.ax,lc.Z.0.ax,lc.Z.1.ax,lc.Z.2.ax,lc.Z.3.ax,lc.I.1.ax,lc.I.2.ax,lc.I.3.ax,lc.T.0.ax,lc.T.1.ax,lc.T.2.ax,lc.T.3.ax,lc.S.0.ax,lc.S.1.ax,lc.S.2.ax,lc.S.3.ax,lc.chi.0.eq,lc.chi.1.eq,lc.chi.2.eq,lc.chi.3.eq,lc.Z.0.eq,lc.Z.1.eq,lc.Z.2.eq,lc.Z.3.eq,lc.I.1.eq,lc.I.2.eq,lc.I.3.eq,lc.T.0.eq,lc.T.1.eq,lc.T.2.eq,lc.T.3.eq,lc.S.0.eq,lc.S.1.eq,lc.S.2.eq,lc.S.3.eq,mc.chi.0.all,mc.chi.1.all,mc.chi.2.all,mc.chi.3.all,mc.Z.0.all,mc.Z.1.all,mc.Z.2.all,mc.Z.3.all,mc.I.2.all,mc.I.3.all,mc.T.1.all,mc.T.2.all,mc.T.3.all,mc.S.0.all,mc.S.1.all,mc.S.2.all,mc.S.3.all,f.chi.0.all,f.chi.1.all,f.chi.2.all,f.chi.3.all,f.Z.0.all,f.Z.1.all,f.Z.2.all,f.Z.3.all,f.I.0.all,f.I.1.all,f.I.2.all,f.I.3.all,f.T.0.all,f.T.1.all,f.T.2.all,f.T.3.all,f.S.0.all,f.S.1.all,f.S.2.all,f.S.3.all,D_lc.chi.1.ax,D_lc.chi.2.ax,D_lc.chi.3.ax,D_lc.Z.1.ax,D_lc.Z.2.ax,D_lc.Z.3.ax,D_lc.T.1.ax,D_lc.T.2.ax,D_lc.T.3.ax,D_lc.S.1.ax,D_lc.S.2.ax,D_lc.S.3.ax,D_lc.chi.1.eq,D_lc.chi.2.eq,D_lc.chi.3.eq,D_lc.Z.1.eq,D_lc.Z.2.eq,D_lc.Z.3.eq,D_lc.T.1.eq,D_lc.T.2.eq,D_lc.T.3.eq,D_lc.S.1.eq,D_lc.S.2.eq,D_lc.S.3.eq,D_mc.chi.1.all,D_mc.chi.2.all,D_mc.chi.3.all,D_mc.Z.1.all,D_mc.Z.2.all,D_mc.Z.3.all,D_mc.T.1.all,D_mc.T.2.all,D_mc.T.3.all,D_mc.S.1.all,D_mc.S.2.all,D_mc.S.3.all
3,0.2,1,2,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,11.8336,8.772,20.6056,23.6672,64,48,112,128,1,2,2,1,3,4,2,0.5329,0.5621,1.095,1.0658,3.5344,37.2992,28.764,35.5696,729,1242,972,1728,6,6,72,96,36,1.5876,5.5692,5.8212,6.2496,169.0142,298.2844,651.7296,648.8864,2067,3948,5434,6600,19,40,70,76,110,276,408,364,12.614,27.9552,44.239,48.4312,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,0.89,0.89,0,2,2,0,-2,-2,0,-0.04,-0.04,0,-8.56,-4.02,-7.64,116,126,98,24,20,30,3.14,2.94,2.6
3,0.25,1,2,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,11.8336,8.772,20.6056,23.6672,64,48,112,128,1,2,2,1,3,4,2,0.5329,0.5621,1.095,1.0658,3.5344,37.2992,28.764,35.5696,729,1242,972,1728,6,6,72,96,36,1.5876,5.5692,5.8212,6.2496,169.0142,298.2844,651.7296,648.8864,2067,3948,5434,6600,19,40,70,76,110,276,408,364,12.614,27.9552,44.239,48.4312,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,0.89,0.89,0,2,2,0,-2,-2,0,-0.04,-0.04,0,-8.56,-4.02,-7.64,116,126,98,24,20,30,3.14,2.94,2.6
3,0,1,2,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,11.8336,8.772,20.6056,23.6672,64,48,112,128,1,2,2,1,3,4,2,0.5329,0.5621,1.095,1.0658,3.5344,37.2992,28.764,35.5696,729,1242,972,1728,6,6,72,96,36,1.5876,5.5692,5.8212,6.2496,169.0142,298.2844,651.7296,648.8864,2067,3948,5434,6600,19,40,70,76,110,276,408,364,12.614,27.9552,44.239,48.4312,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,0.89,0.89,0,2,2,0,-2,-2,0,-0.04,-0.04,0,-8.56,-4.02,-7.64,116,126,98,24,20,30,3.14,2.94,2.6
2,0.3,1,1,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,3.3489,31.5858,31.2564,18.8856,676,1040,1040,1664,6,4,72,60,24,1.5625,5.675,5.675,5.1,129.6231,212.9076,373.1946,530.2688,2240,3376,4308,6000,17,32,50,68,82,200,256,248,12.5973,24.5016,34.6458,44.5548,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-6.28,-6.1,-3,116,116,40,24,26,20,2.96,2.96,0.92
2,0.15,1,1,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,3.3489,31.5858,31.2564,18.8856,676,1040,1040,1664,6,4,72,60,24,1.5625,5.675,5.675,5.1,129.6231,212.9076,373.1946,530.2688,2240,3376,4308,6000,17,32,50,68,82,200,256,248,12.5973,24.5016,34.6458,44.5548,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-6.28,-6.1,-3,116,116,40,24,26,20,2.96,2.96,0.92
2,0,1,1,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,3.3489,31.5858,31.2564,18.8856,676,1040,1040,1664,6,4,72,60,24,1.5625,5.675,5.675,5.1,129.6231,212.9076,373.1946,530.2688,2240,3376,4308,6000,17,32,50,68,82,200,256,248,12.5973,24.5016,34.6458,44.5548,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-6.28,-6.1,-3,116,116,40,24,26,20,2.96,2.96,0.92
2,0.25,1,1,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,3.3489,31.5858,31.2564,18.8856,676,1040,1040,1664,6,4,72,60,24,1.5625,5.675,5.675,5.1,129.6231,212.9076,373.1946,530.2688,2240,3376,4308,6000,17,32,50,68,82,200,256,248,12.5973,24.5016,34.6458,44.5548,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-6.28,-6.1,-3,116,116,40,24,26,20,2.96,2.96,0.92
2,0.2,1,1,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,3.3489,31.5858,31.2564,18.8856,676,1040,1040,1664,6,4,72,60,24,1.5625,5.675,5.675,5.1,129.6231,212.9076,373.1946,530.2688,2240,3376,4308,6000,17,32,50,68,82,200,256,248,12.5973,24.5016,34.6458,44.5548,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-6.28,-6.1,-3,116,116,40,24,26,20,2.96,2.96,0.92
2,0.05,1,1,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,3.3489,31.5858,31.2564,18.8856,676,1040,1040,1664,6,4,72,60,24,1.5625,5.675,5.675,5.1,129.6231,212.9076,373.1946,530.2688,2240,3376,4308,6000,17,32,50,68,82,200,256,248,12.5973,24.5016,34.6458,44.5548,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-6.28,-6.1,-3,116,116,40,24,26,20,2.96,2.96,0.92
2,0.1,1,1,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,3.3489,31.5858,31.2564,18.8856,676,1040,1040,1664,6,4,72,60,24,1.5625,5.675,5.675,5.1,129.6231,212.9076,373.1946,530.2688,2240,3376,4308,6000,17,32,50,68,82,200,256,248,12.5973,24.5016,34.6458,44.5548,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-6.28,-6.1,-3,116,116,40,24,26,20,2.96,2.96,0.92
3,0.3,1,1,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,3.3489,31.5858,31.2564,18.8856,676,1040,1040,1664,6,4,72,60,24,1.5625,5.675,5.675,5.1,129.6231,212.9076,373.1946,530.2688,2240,3376,4308,6000,17,32,50,68,82,200,256,248,12.5973,24.5016,34.6458,44.5548,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-6.28,-6.1,-3,116,116,40,24,26,20,2.96,2.96,0.92
3,0.15,1,1,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,3.3489,31.5858,31.2564,18.8856,676,1040,1040,1664,6,4,72,60,24,1.5625,5.675,5.675,5.1,129.6231,212.9076,373.1946,530.2688,2240,3376,4308,6000,17,32,50,68,82,200,256,248,12.5973,24.5016,34.6458,44.5548,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-6.28,-6.1,-3,116,116,40,24,26,20,2.96,2.96,0.92
3,0.1,1,1,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,3.3489,31.5858,31.2564,18.8856,676,1040,1040,1664,6,4,72,60,24,1.5625,5.675,5.675,5.1,129.6231,212.9076,373.1946,530.2688,2240,3376,4308,6000,17,32,50,68,82,200,256,248,12.5973,24.5016,34.6458,44.5548,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-6.28,-6.1,-3,116,116,40,24,26,20,2.96,2.96,0.92
3,0.2,1,1,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,3.3489,31.5858,31.2564,18.8856,676,1040,1040,1664,6,4,72,60,24,1.5625,5.675,5.675,5.1,129.6231,212.9076,373.1946,530.2688,2240,3376,4308,6000,17,32,50,68,82,200,256,248,12.5973,24.5016,34.6458,44.5548,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-6.28,-6.1,-3,116,116,40,24,26,20,2.96,2.96,0.92
3,0.05,1,1,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,3.3489,31.5858,31.2564,18.8856,676,1040,1040,1664,6,4,72,60,24,1.5625,5.675,5.675,5.1,129.6231,212.9076,373.1946,530.2688,2240,3376,4308,6000,17,32,50,68,82,200,256,248,12.5973,24.5016,34.6458,44.5548,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-6.28,-6.1,-3,116,116,40,24,26,20,2.96,2.96,0.92
3,0,1,1,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,3.3489,31.5858,31.2564,18.8856,676,1040,1040,1664,6,4,72,60,24,1.5625,5.675,5.675,5.1,129.6231,212.9076,373.1946,530.2688,2240,3376,4308,6000,17,32,50,68,82,200,256,248,12.5973,24.5016,34.6458,44.5548,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-6.28,-6.1,-3,116,116,40,24,26,20,2.96,2.96,0.92
3,0.25,1,1,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,3.3489,31.5858,31.2564,18.8856,676,1040,1040,1664,6,4,72,60,24,1.5625,5.675,5.675,5.1,129.6231,212.9076,373.1946,530.2688,2240,3376,4308,6000,17,32,50,68,82,200,256,248,12.5973,24.5016,34.6458,44.5548,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-6.28,-6.1,-3,116,116,40,24,26,20,2.96,2.96,0.92
2,0.25,2,2,122.2282,268.821,406.906,466.2082,466,1080,1420,1318,20,42,64,76,106,258,344,330,8.1492,19.8506,27.8752,28.2572,122.2282,268.821,406.906,466.2082,466,1080,1420,1318,20,42,64,76,106,258,344,330,8.1492,19.8506,27.8752,28.2572,9.2416,15.504,29.944,38.1216,49,84,133,147,2,4,5,4,12,20,20,0.5625,1.155,2.01,2.2725,9.2416,15.504,29.944,38.1216,49,84,133,147,2,4,5,4,12,20,20,0.5625,1.155,2.01,2.2725,2.4025,28.272,47.43,67.89,625,1050,1800,1950,12,18,108,216,252,1.9321,6.255,12.8436,15.9294,369.0871,863.007,1592.826,2316.171,2023,5340,9330,12096,61,138,246,366,384,1062,1854,2538,26.3797,72.0618,126.1878,175.6254,0.98,2.31,2.66,2,9,14,-2,-2,0,-0.04,0.32,0.72,0.98,2.31,2.66,2,9,14,-2,-2,0,-0.04,0.32,0.72,-8.94,-12,-15.9,108,228,372,18,36,66,3.84,7.44,13.56
2,0.05,2,2,122.2282,268.821,406.906,466.2082,466,1080,1420,1318,20,42,64,76,106,258,344,330,8.1492,19.8506,27.8752,28.2572,122.2282,268.821,406.906,466.2082,466,1080,1420,1318,20,42,64,76,106,258,344,330,8.1492,19.8506,27.8752,28.2572,9.2416,15.504,29.944,38.1216,49,84,133,147,2,4,5,4,12,20,20,0.5625,1.155,2.01,2.2725,9.2416,15.504,29.944,38.1216,49,84,133,147,2,4,5,4,12,20,20,0.5625,1.155,2.01,2.2725,2.4025,28.272,47.43,67.89,625,1050,1800,1950,12,18,108,216,252,1.9321,6.255,12.8436,15.9294,369.0871,863.007,1592.826,2316.171,2023,5340,9330,12096,61,138,246,366,384,1062,1854,2538,26.3797,72.0618,126.1878,175.6254,0.98,2.31,2.66,2,9,14,-2,-2,0,-0.04,0.32,0.72,0.98,2.31,2.66,2,9,14,-2,-2,0,-0.04,0.32,0.72,-8.94,-12,-15.9,108,228,372,18,36,66,3.84,7.44,13.56
2,0.15,2,2,122.2282,268.821,406.906,466.2082,466,1080,1420,1318,20,42,64,76,106,258,344,330,8.1492,19.8506,27.8752,28.2572,122.2282,268.821,406.906,466.2082,466,1080,1420,1318,20,42,64,76,106,258,344,330,8.1492,19.8506,27.8752,28.2572,9.2416,15.504,29.944,38.1216,49,84,133,147,2,4,5,4,12,20,20,0.5625,1.155,2.01,2.2725,9.2416,15.504,29.944,38.1216,49,84,133,147,2,4,5,4,12,20,20,0.5625,1.155,2.01,2.2725,2.4025,28.272,47.43,67.89,625,1050,1800,1950,12,18,108,216,252,1.9321,6.255,12.8436,15.9294,369.0871,863.007,1592.826,2316.171,2023,5340,9330,12096,61,138,246,366,384,1062,1854,2538,26.3797,72.0618,126.1878,175.6254,0.98,2.31,2.66,2,9,14,-2,-2,0,-0.04,0.32,0.72,0.98,2.31,2.66,2,9,14,-2,-2,0,-0.04,0.32,0.72,-8.94,-12,-15.9,108,228,372,18,36,66,3.84,7.44,13.56
2,0.3,2,2,122.2282,268.821,406.906,466.2082,466,1080,1420,1318,20,42,64,76,106,258,344,330,8.1492,19.8506,27.8752,28.2572,122.2282,268.821,406.906,466.2082,466,1080,1420,1318,20,42,64,76,106,258,344,330,8.1492,19.8506,27.8752,28.2572,9.2416,15.504,29.944,38.1216,49,84,133,147,2,4,5,4,12,20,20,0.5625,1.155,2.01,2.2725,9.2416,15.504,29.944,38.1216,49,84,133,147,2,4,5,4,12,20,20,0.5625,1.155,2.01,2.2725,2.4025,28.272,47.43,67.89,625,1050,1800,1950,12,18,108,216,252,1.9321,6.255,12.8436,15.9294,369.0871,863.007,1592.826,2316.171,2023,5340,9330,12096,61,138,246,366,384,1062,1854,2538,26.3797,72.0618,126.1878,175.6254,0.98,2.31,2.66,2,9,14,-2,-2,0,-0.04,0.32,0.72,0.98,2.31,2.66,2,9,14,-2,-2,0,-0.04,0.32,0.72,-8.94,-12,-15.9,108,228,372,18,36,66,3.84,7.44,13.56
2,0.2,2,2,122.2282,268.821,406.906,466.2082,466,1080,1420,1318,20,42,64,76,106,258,344,330,8.1492,19.8506,27.8752,28.2572,122.2282,268.821,406.906,466.2082,466,1080,1420,1318,20,42,64,76,106,258,344,330,8.1492,19.8506,27.8752,28.2572,9.2416,15.504,29.944,38.1216,49,84,133,147,2,4,5,4,12,20,20,0.5625,1.155,2.01,2.2725,9.2416,15.504,29.944,38.1216,49,84,133,147,2,4,5,4,12,20,20,0.5625,1.155,2.01,2.2725,2.4025,28.272,47.43,67.89,625,1050,1800,1950,12,18,108,216,252,1.9321,6.255,12.8436,15.9294,369.0871,863.007,1592.826,2316.171,2023,5340,9330,12096,61,138,246,366,384,1062,1854,2538,26.3797,72.0618,126.1878,175.6254,0.98,2.31,2.66,2,9,14,-2,-2,0,-0.04,0.32,0.72,0.98,2.31,2.66,2,9,14,-2,-2,0,-0.04,0.32,0.72,-8.94,-12,-15.9,108,228,372,18,36,66,3.84,7.44,13.56
2,0.1,2,2,122.2282,268.821,406.906,466.2082,466,1080,1420,1318,20,42,64,76,106,258,344,330,8.1492,19.8506,27.8752,28.2572,122.2282,268.821,406.906,466.2082,466,1080,1420,1318,20,42,64,76,106,258,344,330,8.1492,19.8506,27.8752,28.2572,9.2416,15.504,29.944,38.1216,49,84,133,147,2,4,5,4,12,20,20,0.5625,1.155,2.01,2.2725,9.2416,15.504,29.944,38.1216,49,84,133,147,2,4,5,4,12,20,20,0.5625,1.155,2.01,2.2725,2.4025,28.272,47.43,67.89,625,1050,1800,1950,12,18,108,216,252,1.9321,6.255,12.8436,15.9294,369.0871,863.007,1592.826,2316.171,2023,5340,9330,12096,61,138,246,366,384,1062,1854,2538,26.3797,72.0618,126.1878,175.6254,0.98,2.31,2.66,2,9,14,-2,-2,0,-0.04,0.32,0.72,0.98,2.31,2.66,2,9,14,-2,-2,0,-0.04,0.32,0.72,-8.94,-12,-15.9,108,228,372,18,36,66,3.84,7.44,13.56
2,0,2,2,122.2282,268.821,406.906,466.2082,466,1080,1420,1318,20,42,64,76,106,258,344,330,8.1492,19.8506,27.8752,28.2572,122.2282,268.821,406.906,466.2082,466,1080,1420,1318,20,42,64,76,106,258,344,330,8.1492,19.8506,27.8752,28.2572,9.2416,15.504,29.944,38.1216,49,84,133,147,2,4,5,4,12,20,20,0.5625,1.155,2.01,2.2725,9.2416,15.504,29.944,38.1216,49,84,133,147,2,4,5,4,12,20,20,0.5625,1.155,2.01,2.2725,2.4025,28.272,47.43,67.89,625,1050,1800,1950,12,18,108,216,252,1.9321,6.255,12.8436,15.9294,369.0871,863.007,1592.826,2316.171,2023,5340,9330,12096,61,138,246,366,384,1062,1854,2538,26.3797,72.0618,126.1878,175.6254,0.98,2.31,2.66,2,9,14,-2,-2,0,-0.04,0.32,0.72,0.98,2.31,2.66,2,9,14,-2,-2,0,-0.04,0.32,0.72,-8.94,-12,-15.9,108,228,372,18,36,66,3.84,7.44,13.56
3,0.2,2,2,122.2282,268.821,406.906,466.2082,466,1080,1420,1318,20,42,64,76,106,258,344,330,8.1492,19.8506,27.8752,28.2572,122.2282,268.821,406.906,466.2082,466,1080,1420,1318,20,42,64,76,106,258,344,330,8.1492,19.8506,27.8752,28.2572,9.2416,15.504,29.944,38.1216,49,84,133,147,2,4,5,4,12,20,20,0.5625,1.155,2.01,2.2725,9.2416,15.504,29.944,38.1216,49,84,133,147,2,4,5,4,12,20,20,0.5625,1.155,2.01,2.2725,2.4025,28.272,47.43,67.89,625,1050,1800,1950,12,18,108,216,252,1.9321,6.255,12.8436,15.9294,369.0871,863.007,1592.826,2316.171,2023,5340,9330,12096,61,138,246,366,384,1062,1854,2538,26.3797,72.0618,126.1878,175.6254,0.98,2.31,2.66,2,9,14,-2,-2,0,-0.04,0.32,0.72,0.98,2.31,2.66,2,9,14,-2,-2,0,-0.04,0.32,0.72,-8.94,-12,-15.9,108,228,372,18,36,66,3.84,7.44,13.56
2,0.1,1,1,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,23.7616,40.128,29.04,0,52,42,6,0,4,6,6,0,12,18,6,0,0.9732,1.665,0.8214,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,9.2416,20.064,0,0,49,21,0,0,3,0,0,9,9,0,0,0.5625,0.8325,0,0,2.4025,26.753,51.584,0,625,1000,700,0,14,0,120,84,0,1.9321,6.3106,8.201,0,134.1211,249.106,467.2642,953.2256,1033,2360,2756,1880,21,40,82,140,122,344,520,456,8.0765,21.5296,36.8634,44.6636,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,2.52,0,0,18,0,0,6,0,0,1.14,0,0,-7.96,-11.58,0,110,322,0,16,70,0,3.8,13.56,0
