,CoRE_name,refcode,doi,flag,Df,Di,Dif,GPOAV,GPONAV,GPOV,GSA,POAV,POAV_vol_frac,PONAV,PONAV_vol_frac,VPOV,VSA,rho,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,filename,0
140,BUSGIG_clean,BUSGIG,10.1002/zaac.200900304,1,3.28712,3.66162,3.64152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.89,196.2804,331.7027999999999,922.0432,1191.5171999999998,6239.0,10972.0,16338.0,11324.0,24.0,50.0,102.0,144.0,152.0,418.0,622.0,584.0,17.196300000000004,41.6456,75.83539999999998,91.12399999999998,2.5492,25.831199999999995,26.874500000000005,73.33449999999998,2598.5,2431.0,3933.0,4787.0,1.0,5.5,7.5,15.5,36.5,81.5,142.5,192.5,2.3466499999999995,6.415099999999998,10.104699999999998,16.408,0.0,-10.789999999999996,-6.945,-21.745,0.0,264.5,297.5,608.5,0.0,0.0,0.0,0.0,0.0,23.5,20.0,46.5,0.0,4.714999999999998,5.124999999999999,12.624999999999995,80.969,145.061,213.7469333333333,214.16626666666664,374.0,664.0,893.3333333333335,766.6666666666665,10.666666666666666,20.666666666666668,29.33333333333333,30.66666666666667,50.0,114.0,136.0,112.0,4.928,10.405266666666668,13.721333333333332,12.4844,11.216457142857148,10.374857142857136,22.57569523809525,20.400152380952367,60.42857142857143,56.57142857142857,108.66666666666669,103.95238095238096,1.0,1.2380952380952377,2.4761904761904754,2.2380952380952386,1.7142857142857142,5.142857142857143,6.857142857142858,6.761904761904758,0.5399476190476192,0.7032666666666668,1.2414285714285715,1.1809190476190472,34.44000000000001,85.44952380952381,122.73362571428574,120.84966999999992,0.0,0.911428571428572,1.3114285714285716,1.2809523809523813,0.0,2.0,4.857142857142857,3.809523809523808,0.0,0.0,0.0,0.0,0.0,-2.0,-1.5238095238095242,-2.142857142857143,0.0,-0.040000000000000036,0.14095238095238094,0.04285714285714283,0.0,-6.428571428571424,-5.051004761904763,-6.8826452380952405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUSGIG_clean.cif,
141,BUSGOM_clean,BUSGOM,10.1002/zaac.200900304,1,3.32278,3.72213,3.72213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710.66,196.1609,328.9508,919.8132,1190.9091999999996,5727.0,10460.0,15722.0,11212.0,24.0,50.0,102.0,144.0,152.0,418.0,622.0,584.0,17.365800000000004,42.229600000000026,76.5894,91.27399999999996,2.48945,25.1432,26.2695,72.23949999999998,2342.5,2303.0,3721.0,4583.0,1.0,5.5,7.5,15.5,36.5,81.5,142.5,192.5,2.4314,6.561099999999999,10.3277,16.6685,0.0,-10.989999999999998,-7.144999999999996,-22.095,0.0,248.5,281.5,580.5,0.0,0.0,0.0,0.0,0.0,23.5,20.0,46.5,0.0,4.914999999999999,5.325000000000001,12.975,80.969,145.061,213.7469333333333,214.16626666666664,374.0,664.0,893.3333333333335,766.6666666666665,10.666666666666666,20.666666666666668,29.33333333333333,30.66666666666667,50.0,114.0,136.0,112.0,4.928,10.405266666666668,13.721333333333336,12.4844,11.216457142857148,10.374857142857136,22.57569523809525,20.400152380952367,60.42857142857143,56.57142857142857,108.6666666666667,103.95238095238096,1.0,1.2380952380952377,2.4761904761904754,2.2380952380952386,1.7142857142857142,5.142857142857143,6.857142857142858,6.761904761904758,0.5399476190476192,0.7032666666666668,1.241428571428571,1.1809190476190472,34.44000000000001,85.44952380952381,122.73362571428574,120.84966999999992,0.0,0.911428571428572,1.3114285714285716,1.2809523809523813,0.0,2.0,4.857142857142857,3.809523809523808,0.0,0.0,0.0,0.0,0.0,-2.0,-1.5238095238095242,-2.142857142857143,0.0,-0.040000000000000036,0.14095238095238094,0.04285714285714283,0.0,-6.428571428571424,-5.051004761904763,-6.8826452380952405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUSGOM_clean.cif,
142,BUVHEH_clean,BUVHEH,10.1007/s10904-014-0086-0,1,3.66399,4.88072,4.88072,0.0,0.341272,0.341272346,0.0,0.0,0.0,437.817,0.4217,0.4217,0.0,1038.22,196.53199999999995,355.84039999999993,1322.9344,1069.7199999999998,7784.0,15680.0,20536.0,16048.0,22.0,60.0,136.0,140.0,236.0,792.0,1058.0,968.0,16.4518,54.19960000000002,91.984,94.5148,1.2544000000000002,29.82560000000001,15.5344,39.256000000000014,3364.0,3596.0,5104.0,4756.0,1.0,8.0,6.0,12.0,64.0,160.0,184.0,256.0,2.6569,9.5844,8.9324,14.735200000000004,0.0,-17.669999999999995,-7.149999999999999,-21.61,0.0,402.0,260.0,614.0,0.0,0.0,0.0,0.0,0.0,44.0,25.0,64.0,0.0,7.16,4.299999999999999,10.519999999999996,118.7144,219.096,337.32039999999995,385.38699999999983,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.4224,16.262400000000003,23.0448,24.6794,11.241255555555556,10.469166666666665,19.761088888888878,18.286333333333328,60.88888888888889,57.33333333333334,107.55555555555556,94.66666666666669,1.0,1.2222222222222223,2.0,2.222222222222222,1.8888888888888888,4.333333333333333,5.5555555555555545,8.0,0.5395666666666666,0.6904333333333335,1.1050888888888888,1.1943555555555558,39.156666666666666,80.73222222222222,106.58,146.16452066666668,0.0,0.5933333333333334,0.7911111111111112,1.66,0.0,1.3333333333333333,1.7777777777777777,4.666666666666667,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,-1.7777777777777777,-3.1111111111111107,0.0,-0.02666666666666669,-0.03555555555555558,0.017777777777777715,0.0,-4.000000000000001,-5.333333333333335,-9.157135555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUVHEH_clean.cif,
143,CAJHUS_clean,CAJHUS,10.1021/ja206891q,1,2.42135,2.92677,2.92677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.366,113.3655,180.8064,411.006,526.32,1276.0,3072.0,3792.0,2880.0,13.0,24.0,42.0,60.0,66.0,168.0,192.0,120.0,8.3173,17.6952,27.53700000000001,33.726000000000006,3.3489000000000004,37.7712,27.999,61.927200000000006,676.0,1248.0,936.0,1404.0,1.0,6.0,6.0,12.0,36.0,72.0,108.0,108.0,1.5625,5.475,5.775,8.249999999999998,0.0,-9.659999999999998,-4.3199999999999985,-11.88,0.0,108.0,120.0,258.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,54.0,0.0,3.12,2.88,8.399999999999999,35.0097,46.30799999999999,53.93920000000001,0.0,165.0,204.0,160.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.7956,2.8182000000000005,2.1462,0.0,11.8336,8.771999999999998,19.4016,0.0,64.0,48.0,72.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,0.5328999999999998,0.5621,0.8029999999999999,0.0,28.09,59.88999999999999,51.97768299999999,0.0,0.0,0.8900000000000005,1.24,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-0.040000000000000036,0.35999999999999993,0.0,0.0,-6.000000000000001,0.7928899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAJHUS_clean.cif,
144,JEXWUF01_clean,JEXWUF01,10.1021/ja206891q,1,2.44741,2.93282,2.93282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.56,113.551,182.87039999999996,412.536,526.32,1329.0,3168.0,3864.0,2880.0,13.0,24.0,42.0,60.0,66.0,168.0,192.0,120.0,8.3424,17.782799999999995,27.6294,33.726000000000006,3.5344,38.8032,28.764,63.61919999999999,729.0,1296.0,972.0,1458.0,1.0,6.0,6.0,12.0,36.0,72.0,108.0,108.0,1.5876,5.5188000000000015,5.8212,8.316,0.0,-9.36,-4.02,-11.280000000000005,0.0,114.0,126.0,270.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,54.0,0.0,3.1800000000000006,2.9400000000000004,8.520000000000001,35.0097,46.30799999999999,53.93920000000001,0.0,165.0,204.0,160.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.7956,2.8182000000000005,2.1462,0.0,11.8336,8.771999999999998,19.4016,0.0,64.0,48.0,72.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,0.5328999999999998,0.5621,0.8029999999999999,0.0,28.09,59.88999999999999,51.97768299999999,0.0,0.0,0.8900000000000005,1.24,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-0.040000000000000036,0.35999999999999993,0.0,0.0,-6.000000000000001,0.7928899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JEXWUF01_clean.cif,
145,CARGEI_clean,CARGEI,10.1002/anie.200462793,1,3.65886,4.10808,4.09677,0.0,0.0124589,0.01245887,0.0,0.0,0.0,105.932,0.0429,0.0429,0.0,2469.28,76.3272,153.86468888888896,301.22112222222216,437.16551111111085,10045.333333333334,9989.111111111111,42638.0,9160.666666666666,12.444444444444445,35.111111111111114,61.444444444444436,66.66666666666667,146.77777777777774,634.6666666666666,820.2222222222223,435.1111111111112,19.280533333333327,45.4378666666667,103.94554444444435,55.59833333333332,2.6913,15.504077777777765,17.539755555555544,31.52895555555553,2481.0,1570.777777777779,8577.555555555558,15794.88888888888,1.0,4.444444444444446,7.0,10.888888888888896,27.88888888888891,120.66666666666664,192.33333333333331,236.6666666666668,2.8864000000000045,6.458933333333336,17.117244444444438,22.356177777777805,0.0,-7.610000000000008,-6.4122222222222245,-9.593333333333339,0.0,201.0,203.4444444444444,239.11111111111128,0.0,0.0,0.0,0.0,0.0,10.33333333333333,16.555555555555543,11.666666666666671,0.0,5.224444444444451,5.175555555555555,6.177777777777778,15.7441,15.504000000000007,0.0,0.0,85.0,84.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1554,1.1550000000000005,0.0,0.0,7.872049999999968,7.751999999999976,0.0,0.0,42.5,42.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5776999999999979,0.5775000000000005,0.0,0.0,91.22500000000024,83.62000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CARGEI_clean.cif,
146,CAVTAW_clean,CAVTAW,10.1039/c2dt11992g,1,3.25781,4.19793,4.1961,0.0,0.0375747,0.037574535,0.0,0.0,0.0,75.2366,0.0581,0.0581,0.0,1294.95,91.396,135.8112,374.28,271.2096,4533.0,6912.0,8760.0,4320.0,11.0,24.0,38.0,36.0,70.0,184.0,192.0,104.0,10.547899999999998,24.090000000000003,30.3182,27.856800000000003,1.2100000000000002,22.704,9.636000000000001,33.924,3249.0,2736.0,3420.0,4104.0,1.0,6.0,4.0,10.0,36.0,72.0,96.0,84.0,2.8561,7.4022,7.1656,12.607399999999998,0.0,-14.04,-4.359999999999999,-19.84,0.0,294.0,168.0,498.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0,46.0,0.0,5.76,2.52,9.44,244.69579999999996,383.5313999999997,708.8532000000004,462.37740000000014,2126.0,4464.0,4416.0,3456.0,28.0,54.0,80.0,58.0,134.0,272.0,272.0,280.0,17.943200000000004,37.95980000000002,46.80799999999997,36.8098,11.8336,7.5336,32.4392,10.4576,64.0,120.0,176.0,56.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,3.0,0.5328999999999998,0.7738,1.6279,0.5475,28.09,132.5,116.07,39.22,0.0,1.25,0.8900000000000002,0.3999999999999999,0.0,-7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.0,-1.0,-2.0,0.0,-0.3300000000000001,-0.040000000000000036,-0.02000000000000001,0.0,-19.7,-6.000000000000001,-2.100000000000001,9.055766666666667,17.037900000000004,21.95,20.701400000000007,115.16666666666669,231.0,165.0,151.0,1.0,2.333333333333333,2.333333333333333,2.333333333333333,7.333333333333332,11.666666666666664,11.0,10.833333333333336,0.7347333333333332,1.7215166666666673,1.4402,1.4616333333333331,231.50500000000008,334.7266666666667,195.305,261.0999999999999,0.0,-0.4999999999999997,0.5266666666666668,-0.3583333333333329,0.0,7.0,1.1666666666666667,5.666666666666668,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,-0.3333333333333333,2.5,0.0,0.25166666666666665,-0.023333333333333355,0.20000000000000004,0.0,12.466666666666674,-3.65,9.533333333333337,CAVTAW_clean.cif,
147,CAWDOU02_clean,CAWDOU02,10.1021/ic0505504,-1,4.93143,6.97816,6.97816,0.429954,0.0,0.42995358,1562.41,1462.16,0.3892,0.0,0.0,0.3892,1414.32,3756.83,92.5964,170.24,240.4392,372.096,1325.0,2296.0,3660.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.8976,17.520000000000003,28.4948,27.72,3.61,23.104,38.76,72.19999999999997,841.0,812.0,1392.0,1624.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.9044,4.14,8.5008,12.5856,0.0,-4.5600000000000005,-5.199999999999998,-7.600000000000002,0.0,88.0,184.0,408.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.52,4.879999999999999,12.959999999999996,165.54999999999995,366.40520000000015,558.1594,596.002,700.0,1610.0,2224.0,2032.0,25.0,54.0,82.0,92.0,136.0,332.0,458.0,444.0,10.992900000000002,26.71980000000001,38.15140000000001,38.02680000000001,9.241600000000002,15.503999999999996,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.7100000000000006,1.1325,54.76,167.23999999999995,233.94522800000004,150.325228,0.0,0.9800000000000004,2.66,2.170000000000001,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.040000000000000036,0.7200000000000001,0.7400000000000001,0.0,-7.799999999999998,-2.014220000000001,1.8857800000000005,10.1056,17.177066666666665,30.12746666666668,27.199999999999992,54.0,92.66666666666669,162.66666666666666,148.0,1.0,2.0,3.333333333333334,3.333333333333334,4.0,10.666666666666664,17.333333333333336,20.0,0.5526333333333334,1.1347333333333334,1.8747333333333325,1.9044666666666672,45.87000000000001,132.18,203.71333333333328,247.09333333333328,0.0,0.92,1.2466666666666666,2.1666666666666674,0.0,2.0,2.666666666666666,4.666666666666667,0.0,0.0,0.0,0.0,0.0,-1.333333333333333,-2.0,-3.333333333333334,0.0,-0.040000000000000036,-0.05333333333333337,-0.09333333333333343,0.0,-6.6,-9.2,-15.800000000000004,CAWDOU02_clean.cif,
148,CAZNEY_clean,CAZNEY,10.1039/c2cc35399g,1,5.09264,6.26427,6.24536,0.605125,0.0,0.605125358,2354.2,2302.42,0.5035,0.0,0.0,0.5035,1958.83,4572.83,191.6214,391.60959999999983,862.8767999999997,943.7984,3171.0,7200.0,10772.0,10944.0,21.0,52.0,90.0,116.0,150.0,416.0,650.0,696.0,14.714999999999998,39.24480000000001,62.675,76.65,3.5344,30.180266666666665,23.88853333333333,53.66773333333333,729.0,1008.0,1620.0,1800.0,1.0,4.666666666666667,5.333333333333333,9.333333333333334,22.66666666666667,52.0,92.0,113.33333333333331,1.5876,4.2924,5.997600000000001,8.786400000000002,0.0,-7.28,-2.68,-11.0,0.0,88.66666666666669,84.0,185.3333333333333,0.0,0.0,0.0,0.0,0.0,12.0,8.0,22.0,0.0,2.473333333333333,1.96,4.786666666666668,756.568400000001,1555.1940000000006,2612.4421999999995,3391.961999999998,3128.0,6576.0,9704.0,11064.0,111.0,232.0,386.0,516.0,618.0,1556.0,2276.0,2628.0,46.43189999999996,111.3112,169.1185999999999,207.1651999999999,11.8336,8.771999999999998,20.605599999999992,17.543999999999993,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.0950000000000002,1.1242,28.09,59.88999999999999,87.98,119.78,0.0,0.8900000000000005,0.8900000000000005,1.780000000000001,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,11.8336,17.543999999999997,42.36114285714285,58.08685714285714,64.0,96.0,155.42857142857142,260.57142857142856,1.0,2.0,5.142857142857143,6.857142857142858,4.0,14.285714285714285,24.0,41.142857142857146,0.5328999999999998,1.1242,2.2233714285714288,3.353828571428572,28.09,119.78,225.714704,348.956028,0.0,1.7800000000000007,5.377142857142856,6.702857142857144,0.0,4.0,21.714285714285715,22.285714285714285,0.0,0.0,0.0,0.0,0.0,-3.1428571428571432,-1.7142857142857142,-6.857142857142858,0.0,-0.08000000000000007,0.7085714285714284,0.4114285714285712,0.0,-12.000000000000002,-15.330537142857144,-29.497902857142854,CAZNEY_clean.cif,
149,CAZNUO_charged,CAZNUO,10.1039/c2cc35399g,1,7.67167,10.27831,10.27831,0.883539,0.0,0.883538763,2887.31,2162.59,0.6136,0.0,0.0,0.6136,2005.18,3524.43,270.1948,531.8591999999996,1398.552599999999,1828.2239999999986,3598.0,9270.0,16710.0,20556.0,31.0,72.0,150.0,228.0,222.0,636.0,1116.0,1428.0,20.4928,53.68440000000003,102.80400000000004,150.29279999999994,3.5344,38.0512,35.8328,100.204,729.0,1269.0,2430.0,3132.0,1.0,6.0,8.0,18.0,36.0,84.0,180.0,252.0,1.5876,5.5440000000000005,8.996400000000003,16.002000000000002,0.0,-8.96,-4.02,-19.46,0.0,115.0,126.0,370.0,0.0,0.0,0.0,0.0,0.0,22.0,18.0,66.0,0.0,3.16,2.94,9.980000000000002,493.5715000000006,1035.4785000000004,1704.6303999999993,2156.369999999999,2041.0,4404.0,6409.0,7128.0,73.5,155.0,253.0,330.0,408.0,1021.0,1477.0,1674.0,31.060949999999984,74.89789999999998,112.42089999999996,133.97379999999998,10.5376,12.137999999999998,24.7428,19.336,56.5,66.0,105.0,76.0,1.0,1.5,3.0,2.5,2.5,7.5,10.0,8.0,0.5476999999999999,0.85855,1.4025,1.12835,41.425,113.565,160.96261400000003,135.05261399999998,0.0,0.9350000000000004,1.7750000000000004,1.9750000000000003,0.0,2.0,8.0,8.5,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-1.5,0.0,-0.040000000000000036,0.34,0.3299999999999999,0.0,-6.9,-4.007110000000001,-5.0571100000000015,10.5376,16.523999999999994,38.17417142857143,48.423428571428566,56.5,90.0,168.71428571428572,235.28571428571428,1.0,2.0,4.571428571428571,5.928571428571429,4.0,13.142857142857142,22.0,35.57142857142857,0.5476999999999999,1.1396000000000002,2.2516857142857143,3.1206642857142866,41.425,143.51,251.237352,383.528014,0.0,1.3800000000000006,3.178571428571429,4.576428571428573,0.0,3.0,11.857142857142858,13.642857142857142,0.0,0.0,0.0,0.0,0.0,-2.5714285714285707,-1.8571428571428568,-5.928571428571429,0.0,-0.06000000000000005,0.3342857142857142,0.15571428571428553,0.0,-9.900000000000002,-11.565268571428573,-24.49895142857143,CAZNUO_charged.cif,
150,CEJZAU_clean,CEJZAU,10.1039/c2cc36003a,1,4.36372,7.19009,6.93205,0.318803,0.0,0.318802112,1195.66,2173.03,0.3315,0.0,0.0,0.3315,1243.28,6555.14,400.3302,834.5919999999996,2166.8431999999984,3128.348799999999,5725.0,15024.0,28916.0,35136.0,49.0,116.0,246.0,396.0,378.0,1192.0,2134.0,2776.0,32.942400000000006,87.5616,173.8682,261.83079999999995,3.534399999999999,37.6,39.164159999999995,108.76927999999998,729.0,1252.8,2786.4,3283.2,1.0,6.0,8.8,20.0,36.0,98.4,201.6,297.6,1.5876,5.559120000000001,10.019520000000002,17.347680000000004,0.0,-8.72,-4.2879999999999985,-20.256000000000004,0.0,115.6,134.4,418.4,0.0,0.0,0.0,0.0,0.0,19.6,19.2,70.4,0.0,3.148000000000001,3.136,11.432,258.6977999999999,555.1044000000003,869.1192400000003,1074.1067999999998,1072.8,2380.8,3400.0,3537.6,39.8,84.8,132.4,168.8,217.2,540.0,767.6,844.0,17.143180000000008,41.53072000000002,61.0606,69.57719999999998,10.5376,12.137999999999995,24.742799999999992,19.335999999999988,56.5,66.0,105.0,76.0,1.0,1.5,3.0,2.5,2.5,7.5,10.0,8.0,0.5477,0.8585499999999997,1.4025,1.1283500000000002,41.425,113.56500000000004,160.96261400000003,135.05261399999998,0.0,0.9350000000000004,1.7750000000000004,1.9750000000000003,0.0,2.0,8.0,8.5,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-1.5,0.0,-0.040000000000000036,0.3399999999999999,0.33,0.0,-6.9,-4.007110000000001,-5.0571100000000015,11.833599999999995,17.54399999999999,35.08799999999998,65.36,64.0,96.0,192.0,224.0,1.0,2.0,4.0,8.0,4.0,12.0,24.0,32.0,0.5328999999999998,1.1242,2.2484,3.3288000000000006,28.08999999999999,119.78,239.56,335.1107320000001,0.0,1.780000000000001,3.560000000000002,8.52,0.0,4.0,8.0,36.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,0.0,0.0,-0.08000000000000007,-0.16000000000000014,1.2799999999999998,0.0,-12.000000000000002,-24.000000000000004,-20.828440000000004,CEJZAU_clean.cif,
