f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,filename,0,CoRE_name,refcode,T,name,Df,Di,Dif,GPOAV,GPONAV,GPOV,GSA,POAV,POAV_vol_frac,PONAV,PONAV_vol_frac,VPOV,VSA,cell_v
98.372,172.5621333,255.2000667,386.4922,1715,2869.333333,3958.666667,3108,13,24.66666667,36,48,60.66666667,146.6666667,184,155.3333333,8.9941,18.1086,27.2912,29.26253333,2.7225,19.8,26.0535,52.21425,900,832.5,1110,2415,1,3.75,6,11.5,14.25,37,68.25,108.5,1.7161,3.645075,6.026,10.98435,0,-5.8125,-5.89,-12.67,0,84.75,143,264.5,0,0,0,0,0,4.5,4.75,15,0,2.13,3.26,6.68,205.21176,434.64268,670.36672,798.08696,867.6,1876,2711.2,2736.8,30.8,65.2,100.8,124.8,166,410,579.2,629.6,13.46004,32.1534,47.10928,52.6536,10.2784,13.20842667,25.94314667,20.84149333,55,71.46666667,127.8666667,70.13333333,1,1.6,2.933333333,2.733333333,2.8,7.866666667,11.73333333,8.133333333,0.55066,0.91384,1.534,1.12218,44.092,116.604,162.6903789,128.1558339,0,0.813333333,1.018666667,2.042,0,1.733333333,3.866666667,10.6,0,0,0,0,0,-1.733333333,-1.6,-0.6,0,-0.034666667,0.122666667,0.521333333,0,-6.04,-3.842844,-1.337094667,10.2784,15.0608,21.83712,24.24224,55,58.4,117.6,119.6,1,2,2.4,3,4.8,9.6,11.2,15.2,0.55066,0.90884,1.35,1.59418,44.092,117.5340912,145.896,200.2250456,0,1.42,0.748,1.734,0,6.4,1.6,5.4,0,0,0,0,0,0.4,-0.8,-1.8,0,0.272,-0.032,0.092,0,-3.205688,-5.52,-9.102844,RUGZAW_clean.cif,,RUGZAW_clean,RUGZAW,367.3372781,RUGZAW.csv,7.98957,9.17489,9.17489,0.406921,0,0.4069211,1410.04,2217.53,0.3784,0,0,0.3784,1311.21,5860.29
170.617,313.248,672.9868,916.608,2698,5784,7408,8352,20,44,76,112,120,308,428,512,13.5636,32.8444,52.3932,69.5088,2.7225,27.72,25.245,55.209,900,1170,1080,2100,1,5,6,12,25,55,90,140,1.7161,4.8077,6.0522,10.8468,0,-8.55,-5.4,-13.66,0,111,144,290,0,0,0,0,0,14,12,32,0,2.88,3.24,7.44,146.6776,287.028,445.6609333,534.3699333,647.3333333,1280,1837.333333,1934.666667,20.66666667,42.66666667,65.33333333,80.66666667,108,264,364,378,9.2778,21.33413333,30.83586667,34.2118,10.9696,11.016,23.36373333,18.73866667,59,60,107.3333333,82.66666667,1,1.333333333,2.666666667,2.333333333,2,6,8,7.333333333,0.542766667,0.759733333,1.3,1.126966667,36.98,95.67333333,136.635076,129.9617427,0,0.92,1.48,1.91,0,2,6,7,0,0,0,0,0,-2,-1.333333333,-2.333333333,0,-0.04,0.213333333,0.193333333,0,-6.6,-4.671406667,-7.371406667,5.280133333,3.383,6.766,15.42913333,27,18,36,81,0.333333333,0.333333333,0.666666667,1.333333333,0.333333333,1,2,3.333333333,0.168033333,0.182233333,0.364466667,0.714733333,4.662533333,14.08733333,28.17466667,46.92453333,0,0.476666667,0.953333333,1.43,0,1,2,3,0,0,0,0,0,-0.666666667,-1.333333333,-2,0,-0.02,-0.04,-0.06,0,-2.52,-5.04,-7.56,KANDIO_clean.cif,,KANDIO_clean,KANDIO,404.1819516,KANDIO.csv,4.18035,6.34814,6.3234,0.228505,0,0.228505334,704.848,551.918,0.2667,0,0,0.2667,822.666,2069.43
183.4382,316.48,1076.2096,952.88,9434,15712,21754,15200,20,52,108,120,180,552,812,720,15.597,47.8296,77.3462,80.738,1.21,26.488,15.235,32.945,4225,3640,6175,4550,1,7,6,10,49,112,154,210,2.8224,8.5848,9.2904,12.6,0,-16.38,-7.25,-18.95,0,399,295,580,0,0,0,0,0,33,20,40,0,6.65,4.55,9.3,353.0703,655.758,1121.196,1365.1704,1614,2988,4494,4644,45,90,150,186,240,582,762,876,20.3061,44.7678,66.3102,78.2646,11.8336,8.772,20.6056,25.5936,64,48,112,72,1,1,2,3,1,3,5,5,0.5329,0.5621,1.095,1.0877,28.09,59.89,87.98,86.995366,0,0.89,0.89,2.88,0,2,2,15,0,0,0,0,0,-2,-3,-2,0,-0.04,-0.04,0.7,0,-6,-6,-0.51422,9.2416,19.38,48.8528,48.0472,49,105,203,259,1,2.5,6,5.5,6.5,22.5,31,34,0.5625,1.44375,2.82,3.11625,54.76,209.05,314.605228,371.11,0,1.225,2.17,0.915,0,2.5,13,1.5,0,0,0,0,0,-2,4,-0.5,0,-0.05,0.74,-0.03,0,-9.75,1.88578,-9.45,CUKXOW_clean.cif,,CUKXOW_clean,CUKXOW,455.5515239,CUKXOW.csv,4.27142,4.70734,4.70734,0.172082,0,0.172081473,462.196,449.277,0.2848,0,0,0.2848,764.948,1577.52
150.7169,279.7072,549.2758,751.7008,1884.5,4278,5683,4824,18.5,38,64,90,106,280,357,316,12.0695,27.419,43.5924,52.451,3.5344,32.98773333,31.96,61.4384,729,1098,1080,1620,1,5.333333333,6.666666667,12.66666667,29.33333333,69.33333333,108,148,1.5876,4.956,6.468,10.1724,0,-7.52,-4.466666667,-8.866666667,0,103.3333333,140,282,0,0,0,0,0,16.66666667,16,40.66666667,0,2.786666667,3.266666667,7.886666667,193.6909,389.1695,600.679,721.4527,854.5,1730,2470,2566,27.5,57,87,108,144,351,483,505,12.34075,28.4521,40.9799,45.9506,10.5376,12.138,24.7428,20.54186667,56.5,66,105,101.6666667,1,1.5,3,2.5,2.5,7.5,10,10.66666667,0.5477,0.85855,1.4025,1.32335,41.425,113.565,160.962614,158.9442047,0,0.935,1.775,1.578333333,0,2,8,4.833333333,0,0,0,0,0,-2,-1,-2.833333333,0,-0.04,0.34,0.07,0,-6.9,-4.00711,-8.285703333,11.1856,12.127,23.5386,28.7114,60.25,58.75,127.5,133.25,1,1.5,2.5,3.5,3,7.5,11,15.25,0.5403,0.7797,1.3949,1.7637,34.7575,95.0656535,141.2875,203.8607278,0,1.1225,1.035,2.655,0,3.5,2.25,9,0,0,0,0,0,-1,-1.5,-2.25,0,0.055,-0.045,0.195,0,-5.7267775,-7.425,-11.7803325,BIHMUC_clean.cif,,BIHMUC_clean,BIHMUC,428.6569968,BIHMUC.csv,2.90368,4.80366,4.80315,0,0.104798,0.104798313,0,0,0,213.991,0.1431,0.1431,0,1495.4
130.854325,272.607,559.848675,619.786125,2233,5104.5,8395.5,7677,16.25,40.25,69,83.25,131,419.75,492.75,393,11.722025,31.507525,50.9016,56.362125,2.585357143,27.06985714,22.04357143,46.56728571,782.1428571,1180.714286,2237.142857,1928.571429,1,5.285714286,6,9.428571429,30.14285714,82.85714286,96,109.7142857,1.808671429,5.4563,7.423285714,9.399514286,0,-8.535714286,-4.114285714,-13.32,0,100,90,203.1428571,0,0,0,0,0,15.85714286,12.85714286,23.14285714,0,3.142857143,2.52,5.502857143,297.5648,614.295,935.4261,1050.0347,1634,3384,5148,5774,40,87,130,145,220,523,682,793,23.2952,50.9355,75.947,84.5545,10.24898,14.0505,23.026185,28.066145,55.4,76.8,125.4,153.2,1,1.7,2.55,3.45,3.4,8.75,11.4,16.65,0.55082,0.96789,1.432775,1.971665,53.344,124.865,164.8275,268.6485,0,0.73,1.006,1.994,0,1.6,2.2,4.4,0,0,0,0,0,-1.15,-1.55,-1.7,0,-0.032,-0.044,-0.088,0,-5.16,-7.14,-13.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XANKOO_clean.cif,,XANKOO_clean,XANKOO,398.7856151,XANKOO.csv,5.31916,10.98285,10.91706,0.657392,0,0.657392615,2657.25,9055.31,0.4901,0,0,0.4901,1981.04,18476.4
127.8988,244.928,456.1952,525.632,2338,4480,4832,6016,14,32,48,64,80,192,256,320,10.4436,25.112,34.0544,43.0992,3.61,26.144,19.38,45.524,841,928,696,1624,1,4,4,8,16,32,48,80,1.9044,4.0296,4.2504,8.28,0,-6.16,-2.6,-8.76,0,84,92,176,0,0,0,0,0,8,4,12,0,2.6,2.44,5.04,144.0441,255.969,399.6456,462.213,711,1260,1896,1944,18,36,54,66,90,216,294,306,8.9442,19.1268,27.591,31.0002,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOYWOT_neutral_b.cif,,SOYWOT_neutral_b,SOYWOT,324.4028962,SOYWOT.csv,6.57882,13.17246,13.17071,0.739008,0,0.739007295,2166.73,2969.08,0.6518,0,0,0.6518,1911.04,4555.2
134.2992,263.6962,456.1934,592.2718,2373,4428,7452,5628,17,36,58,74,94,246,374,330,12.3711,27.7116,45.873,48.4988,3.61,25.004,31.1885,61.123,841,884.5,1827,1812.5,1,4,6.5,11.5,16,42,86,106,1.9044,4.071,7.7211,10.3293,0,-5.56,-4.065,-10.32,0,85.5,125.5,271,0,0,0,0,0,5.5,4.5,19.5,0,2.57,3.375,8.385,75.0539,131.6671,202.6139,185.6797,344,595,779,514,9.5,18,27,25,45,102,109,59,4.29695,8.8862,11.7235,8.8833,10.5376,12.63453333,24.06983333,17.94153333,56.5,68.33333333,106.3333333,60.83333333,1,1.5,2.791666667,2.083333333,2.5,6.958333333,8.875,3.791666667,0.5477,0.85355,1.3374125,0.82615,41.425,103.945,137.5660364,72.76065544,0,0.771666667,1.434583333,1.7325,0,1.666666667,6.458333333,8.6875,0,0,0,0,0,-1.791666667,-1.416666667,-1.041666667,0,-0.033333333,0.266666667,0.399166667,0,-5.6,-3.022295417,-1.391480208,5.9168,4.386,10.3028,13.0204,32,24,56,46,0.5,0.5,1,1.5,0.5,1.5,2.5,3,0.26645,0.28105,0.5475,0.61685,14.045,29.945,43.99,54.88326225,0,0.445,0.445,1.375,0,1,1,6.25,0,0,0,0,0,-1,-1.5,-1.5,0,-0.02,-0.02,0.25,0,-3,-3,-2.4053325,LUMZEA_clean.cif,,LUMZEA_clean,LUMZEA,228.7177529,LUMZEA.csv,2.7509,5.68133,5.67971,0,0.0925634,0.092563196,0,0,0,401.126,0.1691,0.1691,0,2372.12
135.26505,293.4208,393.042,378.102,6202.5,5152,8413,6630,18.5,40,57,52,97,226,305,302,13.3392,27.63,42.4777,36.1624,3.7249,14.08128,24.37976,48.3272,2209,789.6,1391.2,1955.2,1,2.4,4.8,9.6,6,18,36,52.4,1.6384,2.304,4.7104,7.31136,0,-2.664,-3.368,-6.512,0,96,196,409.6,0,0,0,0,0,-1.2,-2.4,3.2,0,1.272,2.464,6.576,149.3671,330.2164,542.3018,540.076,556,1300,1694,1144,23,48,80,88,128,316,426,380,8.8943,21.8696,31.7088,28.5008,9.2416,16.00053333,31.71733333,14.44,49,86.33333333,121.3333333,49,1,2,4,2,4,12,16,10,0.5625,1.15,1.785,0.855,54.76,157.62,202.6010233,116.972614,0,0.816666667,1.726666667,1.33,0,1.666666667,10.66666667,7,0,0,0,0,0,-2,0,-1,0,-0.033333333,0.62,0.36,0,-6.5,2.221483333,-1.00711,9.2416,22.1616,40.35093333,27.816,49,119,149.3333333,63,1,2.666666667,5.333333333,4,7.333333333,22,30.66666667,18.66666667,0.5625,1.525,2.365,1.41,54.76,194.1266667,299.822766,183.677842,0,0.816666667,2.94,3.01,0,1.666666667,16,19,0,0,0,0,0,-0.666666667,3.333333333,3.666666667,0,-0.033333333,0.846666667,1.12,0,-6.5,-1.049923333,4.77867,VAYWID_clean.cif,,VAYWID_clean,VAYWID,316.6477342,VAYWID.csv,3.35769,8.02371,8.02371,0,0.262403,0.262403322,0,0,0,1091.19,0.3084,0.3084,0,3538.22
165.8854,317.1184,646.212,825.5568,2318,5248,7988,7288,19,42,72,98,118,320,470,478,12.7129,30.9262,50.4108,60.9826,3.5344,31.584,30.8226,61.9554,729,1053,1647,1883.25,1,5,6.5,11.75,25,60,106.25,138.75,1.5876,4.6242,6.8985,10.31625,0,-7.4,-4.175,-10.865,0,96,114.5,247.5,0,0,0,0,0,13,11.25,31,0,2.63,2.715,6.6175,192.7528,377.9452,581.5266,649.808,904.75,1777,2587.5,2520.5,25.75,53.5,81,94.5,134.5,326,447,433,12.253975,27.67135,40.0458,42.34115,11.2504,10.62186,22.13294,16.8456,60.625,57.675,108.5,85.425,1,1.225,2.4,2,1.675,4.925,6.6,6.45,0.53956,0.6921275,1.2195,1.06363,34.09075,77.55025,119.1545456,119.1483381,0,0.8,1.24625,1.67875,0,1.775,4.4,4.675,0,0,0,0,0,-1.95,-1.6,-3.1,0,-0.0355,0.112,0.019,0,-5.5275,-5.247844,-9.52659975,10.3216,15.08413333,24.49013333,26.46816667,55.25,73.08333333,123.9583333,120.7916667,1,1.875,2.875,3.375,4.208333333,10,13.66666667,14.54166667,0.550166667,0.984520833,1.543320833,1.6942375,43.6475,123.8211791,183.0174291,215.7262361,0,1.044583333,1.330416667,2.380833333,0,3.458333333,4.041666667,8.458333333,0,0,0,0,0,-0.541666667,-1.041666667,-2.25,0,0.076666667,0.065,0.226666667,0,-5.068740417,-7.343740417,-10.14729542,UWUKII_clean.cif,,UWUKII_clean,UWUKII,414.6546995,UWUKII.csv,8.06269,9.32405,9.03967,0.500325,0,0.500325249,1566.08,4398.33,0.4661,0,0,0.4661,1458.95,9436.46
76.9925,122.7392,180.9672,210.528,1184,2176,2112,1152,9,16,20,24,36,80,80,48,5.9673,11.5632,13.8484,13.4904,3.6481,26.2816,19.482,45.7636,784,896,672,1568,1,4,4,8,16,32,48,64,1.4641,3.5332,3.7268,7.26,0,-6.12,-2.56,-8.68,0,80,88,168,0,0,0,0,0,8,4,16,0,1.92,1.76,3.68,738.3798,1527.246,2517.5952,3114.369,3132,6624,9756,10944,108,228,372,474,600,1488,2124,2550,46.5372,111.5268,167.8116,200.2506,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,11.8336,13.158,31.0288,33.884,64,72,136,152,1,1.5,3.5,4,2.5,8.5,13,17,0.5329,0.84315,1.66075,1.9564,28.09,89.835,157.712683,203.557683,0,1.335,3.02,3.91,0,3,11,13,0,0,0,0,0,-2.5,-1.5,-3,0,-0.06,0.28,0.24,0,-9,-11.20711,-17.20711,ADUWON_clean.cif,,ADUWON_clean,ADUWON,406.0085656,ADUWON.csv,5.99291,16.38544,16.38544,1.30668,0,1.306674187,4287.46,9207.73,0.6811,0,0,0.6811,2234.82,13518.9
156.1206,351.912,875.0424,892.0608,2979,7344,13074,9216,18,48,96,108,156,498,840,642,13.1163,37.7118,70.6056,69.2916,3.5344,32.336,31.0388,49.8388,729,1080,2268,1674,1,5,7,9,25,70,125,125,1.5876,4.599,8.0262,8.5302,0,-7.8,-3.35,-9.59,0,95,105,181,0,0,0,0,0,11,10,20,0,2.65,2.45,4.57,132.7016,231.744,362.6164,434.243,674,1176,1792,1952,16,32,48,58,80,192,256,250,8.2144,17.3712,25.2624,28.5386,11.8336,8.772,19.58506667,22.99066667,64,48,106.6666667,114.6666667,1,1,2,2.666666667,1,3,4.666666667,7.333333333,0.5329,0.5621,1.104733333,1.4016,28.09,59.89,98.58,147.7058943,0,0.89,1.186666667,2.49,0,2,2.666666667,7,0,0,0,0,0,-2,-2.666666667,-4.666666667,0,-0.04,-0.053333333,0.026666667,0,-6,-8,-13.73570333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KOSJEJ_clean.cif,,KOSJEJ_clean,KOSJEJ,237.7271839,KOSJEJ.csv,9.79819,11.06709,11.06709,0.485211,0,0.48521109,1256.56,754.059,0.5758,0,0,0.5758,1491.16,1309.59
325.8715,674.24,1611.9088,1847.8992,5321,12720,20384,22032,36,90,168,228,274,800,1290,1476,25.1179,68.474,117.206,151.767,3.5344,32.336,26.74864,67.65744,729,1080,1879.2,2268,1,5,6,11.6,26.2,63,112,147.6,1.5876,4.599,6.80904,10.89144,0,-7.8,-2.948,-14.18,0,95,92.4,229.2,0,0,0,0,0,14.2,9.6,31,0,2.65,2.156,5.972,584.1247333,1263.661,2043.275733,2721.128667,2397.333333,5384,8085.333333,9444.666667,92,198,320.6666667,442.6666667,518.6666667,1330,2012.666667,2462,39.5148,97.23046667,149.8075333,188.1376,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,7.889066667,5.848,13.73706667,11.696,42.66666667,32,74.66666667,64,0.666666667,0.666666667,1.333333333,1.333333333,0.666666667,2,2.666666667,4,0.355266667,0.374733333,0.73,0.749466667,18.72666667,39.92666667,58.65333333,79.85333333,0,0.593333333,0.593333333,1.186666667,0,1.333333333,1.333333333,2.666666667,0,0,0,0,0,-1.333333333,-1.333333333,-2.666666667,0,-0.026666667,-0.026666667,-0.053333333,0,-4,-4,-8,VEWLAM_clean.cif,,VEWLAM_clean,VEWLAM,389.2634912,VEWLAM.csv,6.23412,10.25912,10.25912,0.743258,0,0.743257652,2614.18,6519.46,0.5228,0,0,0.5228,1838.79,12470.3
80.238,130.72,255.797,175.44,5189,6000,3764,960,9,20,26,20,54,136,130,64,7.1328,17.593,18.2348,11.242,1.5625,21.5,9.5625,13.8625,4761,2760,1242,1794,1,5,3,4,25,50,45,50,2.6896,5.986,3.7884,4.9856,0,-10.95,-3.9,-6.09,0,305,189,250,0,0,0,0,0,15,6,10,0,4.55,2.61,3.52,251.072,480.3792,734.0048,904.071,1193,2274,3380,3612,33,68,102,130,170,414,574,618,15.8329,35.3604,51.3102,59.7402,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,10.7968,13.57424,21.66576,29.7936,58,66.8,117.6,132,1,1.6,2.4,3.8,2.8,6.8,10.6,16.2,0.54474,0.84728,1.35,1.87454,38.758,96.0635366,153.132,237.1196278,0,0.978,1.122,2.772,0,3,2.4,10.2,0,0,0,0,0,-1.2,-2.2,-2.8,0,0.04,-0.048,0.296,0,-5.001422,-8.28,-10.96711,ENOSAD_clean.cif,,ENOSAD_clean,ENOSAD,488.692173,ENOSAD.csv,5.07062,5.57968,5.57968,0.168023,0,0.168023103,511.782,584.994,0.2752,0,0,0.2752,838.233,2125.71
125.4838,225.664,441.9152,506.368,1906,3968,4448,5504,14,32,48,64,80,192,256,320,10.499,25.2288,34.1776,43.216,2.4025,21.328,15.81,37.138,625,800,600,1400,1,4,4,8,16,32,48,80,1.9321,4.0588,4.2812,8.34,0,-7.56,-4,-11.56,0,68,76,144,0,0,0,0,0,8,4,12,0,2.64,2.48,5.12,400.531,815.643,1325.4388,1642.83,1738,3600,5332,5784,58,122,196,252,318,790,1132,1292,25.5802,60.5066,90.7476,107.206,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,11.8336,17.544,41.452,50.224,64,96,160,208,1,2,5,6,4,14,22,28,0.5329,1.1242,2.2265,2.7886,28.09,119.78,227.445366,287.335366,0,1.78,5.15,6.04,0,4,20,22,0,0,0,0,0,-3,-1,-2,0,-0.08,0.6,0.56,0,-12,-16.41422,-22.41422,AVIMUO_clean.cif,,AVIMUO_clean,AVIMUO,426.5973524,AVIMUO.csv,3.6399,5.70679,5.68672,0,0.143439,0.143438495,0,0,0,617.701,0.178,0.178,0,3470.23
136.49875,230.8638,731.2012,729.624,5657.5,9312,11668,5568,16,36,76,86,112,304,447,304,11.96205,30.6915,53.3503,52.5746,1.5376,31.992,23.0454,43.1334,4624,4080,3978,5508,1,7.5,7.5,10.5,56.5,113,181,178,2.7225,9.03375,10.2465,12.74625,0,-16.5,-9.285,-21.765,0,450,451.5,633,0,0,0,0,0,41.5,32.5,56,0,6.9,6.165,9.6,99.9688,168.5133,282.42745,322.35965,554.5,1032,1259.5,1083.5,12.5,23.5,37,45,60.5,144,176.5,177,5.7954,12.29765,16.9294,16.7593,11.8336,8.3592,24.55013333,26.832,64,72,133.3333333,112,1,1,2.333333333,2.666666667,1,3.333333333,5,3.666666667,0.5329,0.632666667,1.272633333,1.163133333,28.09,84.09333333,97.34333333,74.41434967,0,1.01,0.89,1.373333333,0,-1,2,7.333333333,0,0,0,0,0,-2.333333333,-2.666666667,-1,0,-0.136666667,-0.04,0.353333333,0,-10.56666667,-6,0.09289,3.027438095,6.963971429,10.93409524,10.32211429,35.23809524,71.42857143,58.0952381,53.57142857,0.333333333,0.952380952,1.428571429,1.285714286,3.142857143,7.666666667,8.523809524,8.714285714,0.236709524,0.599014286,0.684257143,0.640709524,68.75190476,109.0514569,108.6646387,106.8277093,0,0.101904762,0.514285714,0.42,0,3.333333333,6.714285714,5.714285714,0,0,0,0,0,0.761904762,1.761904762,1.047619048,0,0.14047619,0.333333333,0.258095238,0,3.541502857,5.542879048,4.52042381,QUVFAP_clean.cif,,QUVFAP_clean,QUVFAP,217.8126426,QUVFAP.csv,3.20053,3.97696,3.97281,0,0.0110648,0.011064815,0,0,0,65.7573,0.0239,0.0239,0,2751.35
185.1928,444.52,728.9424,1077.2048,2650,5168,8664,10568,26,64,104,152,168,448,728,968,17.7952,44.5264,75.4696,103.4296,3.61,23.104,38.76,72.2,841,812,1392,1624,1,4,8,16,16,48,96,128,1.9044,4.14,8.5008,12.5856,0,-4.56,-5.2,-7.6,0,88,184,408,0,0,0,0,0,4,8,32,0,2.52,4.88,12.96,63.8532,132.906,186.41,162.2372,246,528,584,350,10,20,28,26,48,108,124,88,4.0442,9.2708,11.4908,8.5434,9.2416,15.504,28.88,22.6176,49,84,98,63,1,2,4,3,4,12,16,8,0.5625,1.155,1.71,1.1175,54.76,167.24,233.945228,121.465228,0,0.98,2.66,1.68,0,2,14,12,0,0,0,0,0,-2,0,2,0,-0.04,0.72,0.76,0,-7.8,-2.01422,5.78578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAWWEK_clean.cif,,HAWWEK_clean,HAWWEK,418.7245935,HAWWEK.csv,4.09826,6.0907,6.00837,0.703805,0,0.703804869,2936.94,522.935,0.5764,0,0,0.5764,2405.29,907.243
