,filename,uptake_low_p (cm3 methane/g framework),uptake_low_p (cm3 methane/cm3 framework),uptake_high_p (cm3 methane/g framework),uptake_high_p (cm3 methane/cm3 framework)
2062,MOF_net-eea_node1-N45_node2-orgN9_edge1-E15.cif,92.8297666132,12.2713569232,810.4760135818,107.1384837346
2063,MOF_net-sqc_node1-N77_node2-orgN10_edge1-E3.cif,105.193210001,53.6361391483,419.1526123877,213.718431467
2064,MOF_net-csq_node1-N77_node2-orgN15_edge1-E14.cif,84.9217481997,18.6482983939,640.3359098286,140.6138636092
2065,MOF_net-ptr_node1-N42_node2-orgN18_edge1-E10.cif,74.7672368099,15.4005907484,588.4501514594,121.2092401046
2066,MOF_net-ptr_node1-N10_node2-orgN15_edge1-E9.cif,117.7644164202,9.7256379137,1163.167924061,96.0608510291
2067,MOF_net-ptr_node1-N79_node2-orgN1_edge1-E3.cif,86.4965467256,11.9037327323,774.8954552839,106.6418110818
2068,MOF_net-eea_node1-N21_node2-orgN8_edge1-E15.cif,91.3522813361,10.8574486569,863.0531296054,102.5760375752
2069,MOF_net-eea_node1-N43_node2-orgN9_edge1-E13.cif,91.8758730884,11.3659248156,844.8656222249,104.5179634077
2070,MOF_net-pyr_node1-N70_node2-orgN26_edge1-none.cif,94.9305506935,64.1560424003,306.0082633515,206.8067547801
2071,MOF_net-ptr_node1-N79_node2-orgN19_edge1-E0.cif,137.7213002671,8.6405248242,1353.6342055238,84.9259332653
2072,MOF_net-nom_node1-N55_node2-orgN19_edge1-E10.cif,84.9951120892,10.9762794234,796.5605026486,102.8679231054
2073,MOF_net-eea_node1-N33_node2-orgN3_edge1-E15.cif,101.8689575398,9.9272709147,1000.3516406325,97.485652022
2074,MOF_net-rtl_node1-N46_node2-orgN8_edge1-E15.cif,79.9961118991,12.743707678,706.889293007,112.61035439
2075,MOF_net-ptr_node1-N55_node2-orgN10_edge1-E0.cif,101.0017817801,13.6144311633,847.137043928,114.1889654533
2076,MOF_net-ctn_node1-N78_node2-orgN17_edge1-E13.cif,137.9976811329,7.7584437186,1481.2819994741,83.2799720254
2077,MOF_net-zzz_node1-N58_node2-orgN8_edge1-E15.cif,81.6957943134,19.1558414941,599.6004970457,140.5929421184
2078,MOF_net-tbo_node1-N24_node2-orgN17_edge1-E0.cif,118.6412666238,9.3801191099,1174.8029158906,92.8832909099
2079,MOF_net-ctn_node1-N73_node2-orgN23_edge1-E13.cif,102.9324958434,9.1581626729,1062.8406786902,94.5636045357
2080,MOF_net-eea_node1-N21_node2-orgN2_edge1-E15.cif,109.0554118888,9.518254301,1071.4303559448,93.513438875
2081,MOF_net-ptr_node1-N55_node2-orgN18_edge1-E1.cif,122.0577658795,9.5893956774,1170.9522070191,91.9951627125
2082,MOF_net-eea_node1-N47_node2-orgN3_edge1-E13.cif,97.7946224876,10.1109408,934.7133009941,96.6395759905
2083,MOF_net-cml_node1-N61_node2-orgN8_edge1-E15.cif,87.8486651224,12.0836237926,821.7599377305,113.0334527173
2084,MOF_net-zzz_node1-N30_node2-orgN26_edge1-none.cif,84.5460661454,65.0640943875,242.4602007826,186.590034382
2085,MOF_net-apo_node1-N44_node2-orgN9_edge1-E15.cif,76.5673993875,13.9285047325,685.1506753623,124.6369146735
2086,MOF_net-hwx_node1-N61_node2-orgN8_edge1-E8.cif,73.4930361678,15.1947940421,659.093533288,136.2685638663
2087,MOF_net-ptr_node1-N29_node2-orgN15_edge1-E7.cif,100.8000423237,13.7492824374,832.2855476136,113.5250422407
2088,MOF_net-ctn_node1-N42_node2-orgN2_edge1-E8.cif,89.3307631015,10.4787308094,878.3854731821,103.0369001759
2089,MOF_net-eea_node1-N45_node2-orgN17_edge1-E2.cif,68.4269660509,17.3988871669,517.5295542328,131.5919562026
2090,MOF_net-ssa_node1-N41_node2-orgN20_edge1-E8.cif,114.3360901435,9.7394358236,1104.2739813558,94.0648360429
2091,MOF_net-ctn_node1-N42_node2-orgN26_edge1-E3.cif,75.6549864002,14.9154065951,667.6747975623,131.6323160281
2092,MOF_net-eea_node1-N58_node2-orgN8_edge1-E7.cif,80.977126474,17.6527659684,582.5397081278,126.9918751464
2093,MOF_net-tsx_node1-N49_node2-orgN23_edge1-E3.cif,130.5505714239,87.7792688491,291.1539293033,195.7653555863
2094,MOF_net-nom_node1-N79_node2-orgN15_edge1-E7.cif,100.1427348777,10.6411156616,939.6452405757,99.846221476
2095,MOF_net-ptr_node1-N42_node2-orgN10_edge1-E14.cif,85.1915122911,11.7489293075,782.7057906646,107.9444977063
2096,MOF_net-rtl_node1-N28_node2-orgN23_edge1-E1.cif,96.0991838119,12.7616878232,856.60597226,113.7547435044
2097,MOF_net-tbo_node1-N83_node2-orgN20_edge1-E8.cif,158.0001393621,7.2089616279,1671.1868766516,76.2500724077
2098,MOF_net-ftw_node1-N27_node2-orgN21_edge1-E8.cif,72.301217562,23.0882473382,520.0280780459,166.0627205681
2099,MOF_net-pth_node1-N42_node2-orgN20_edge1-E8.cif,88.1133871575,11.15212413,843.0009267619,106.6949220796
2100,MOF_net-csq_node1-N76_node2-orgN1_edge1-E7.cif,84.5300997867,21.3501955955,566.8105765004,143.162219191
2101,MOF_net-ptr_node1-N79_node2-orgN20_edge1-E14.cif,128.1519222287,8.4045119311,1283.5774205369,84.1801009128
2102,MOF_net-sqc_node1-N77_node2-orgN19_edge1-E0.cif,86.2623119343,18.9493499865,682.0899435637,149.8355512745
2103,MOF_net-eea_node1-N43_node2-orgN9_edge1-E8.cif,74.6617870536,16.1789417887,605.3082977746,131.1681396923
2104,MOF_net-csq_node1-N77_node2-orgN18_edge1-E13.cif,100.199127146,11.4893171589,945.3602006272,108.3995787566
2105,MOF_net-eea_node1-N20_node2-orgN17_edge1-E15.cif,114.2440440093,8.9876605595,1142.1174757148,89.8511977566
2106,MOF_net-csq_node1-N77_node2-orgN20_edge1-E10.cif,77.6222039768,21.5988478348,524.5267376674,145.952737899
2107,MOF_net-anh_node1-N16_node2-orgN26_edge1-none.cif,76.750687598,41.367818205,370.921762663,199.9229521757
2108,MOF_net-ctn_node1-N42_node2-orgN26_edge1-E14.cif,93.5579223452,10.3752989566,903.551531826,100.2012125792
2109,MOF_net-tbo_node1-N83_node2-orgN21_edge1-E0.cif,128.9997278939,7.9822653605,1326.1196474428,82.0578391789
2110,MOF_net-zzz_node1-N14_node2-orgN23_edge1-E15.cif,85.0745661862,16.837128908,678.6851401455,134.3187477152
2111,MOF_net-pyr_node1-N17_node2-orgN14_edge1-E1.cif,98.1522327579,11.8116006053,885.115603466,106.5144592625
2112,MOF_net-ptr_node1-N29_node2-orgN19_edge1-E1.cif,145.4316826649,8.7430105155,1414.6513675272,85.0455110982
2113,MOF_net-ptr_node1-N10_node2-orgN19_edge1-E9.cif,151.9494676402,7.9535157762,1579.3117710533,82.6661737069
2114,MOF_net-ctn_node1-N42_node2-orgN14_edge1-none.cif,61.6463596165,23.0052657004,490.4211776312,183.0159893739
2115,MOF_net-eea_node1-N45_node2-orgN22_edge1-E13.cif,95.4012657117,10.4935911753,901.4023045321,99.1490752003
2116,MOF_net-ptr_node1-N18_node2-orgN21_edge1-E8.cif,107.5052953244,9.3839635857,1072.8433845459,93.6467661738
2117,MOF_net-rtl_node1-N46_node2-orgN23_edge1-E1.cif,84.4786478927,13.874860543,695.5897252966,114.2443762345
2118,MOF_net-eea_node1-N47_node2-orgN26_edge1-E15.cif,112.5112923633,10.2172074186,1033.1051778237,93.8168042095
2119,MOF_net-pts_node1-N79_node2-orgN15_edge1-E13.cif,120.9808419742,9.1298732347,1208.2665564499,91.1823749451
2120,MOF_net-ptr_node1-N18_node2-orgN18_edge1-E1.cif,120.2758084761,9.4819523894,1154.4481413017,91.0110058749
2121,MOF_net-eea_node1-N45_node2-orgN5_edge1-E7.cif,78.422107586,16.4400510872,592.0813517259,124.1212200205
2122,MOF_net-ssa_node1-N41_node2-orgN10_edge1-E1.cif,110.693939387,12.3462722923,925.241080442,103.1969625291
2123,MOF_net-ctn_node1-N73_node2-orgN14_edge1-E0.cif,97.9736831744,10.0250101635,970.5573933416,99.3108293704
2124,MOF_net-eea_node1-N20_node2-orgN8_edge1-E15.cif,89.3392298876,11.5486325567,804.2291682511,103.96045687
2125,MOF_net-pth_node1-N18_node2-orgN19_edge1-E13.cif,120.4613688934,8.3565029258,1284.4163296002,89.1010032088
2126,MOF_net-anh_node1-N14_node2-orgN8_edge1-E5.cif,68.1601502336,27.8923055332,427.3063085961,174.8610892845
2127,MOF_net-ctn_node1-N79_node2-orgN17_edge1-E0.cif,118.9867429182,8.7254101449,1213.1308843989,88.9600325741
2128,MOF_net-ptr_node1-N10_node2-orgN10_edge1-E2.cif,79.8272044146,20.4704354158,544.9408554581,139.7415413567
2129,MOF_net-nom_node1-N42_node2-orgN18_edge1-E8.cif,96.6674675881,9.8403703353,967.8515285206,98.5235023517
2130,MOF_net-ctn_node1-N42_node2-orgN14_edge1-E8.cif,100.2798086133,9.5378377251,1019.7496689169,96.9906803463
2131,MOF_net-eea_node1-N47_node2-orgN26_edge1-E2.cif,75.2839390654,20.816942403,508.5706532793,140.6260900877
2132,MOF_net-ssa_node1-N41_node2-orgN21_edge1-E1.cif,120.7735689325,10.2016779224,1114.9496552077,94.1791932012
2133,MOF_net-pry_node1-N49_node2-orgN2_edge1-E15.cif,96.8667637864,10.7542439982,950.5583954238,105.5319339607
2134,MOF_net-ptr_node1-N73_node2-orgN18_edge1-E5.cif,92.5389631141,10.6338178439,889.5395514972,102.2185816354
2135,MOF_net-pry_node1-N49_node2-orgN26_edge1-none.cif,120.7431569068,66.2006804376,391.9647912787,214.9052298696
2136,MOF_net-bpr_node1-N83_node2-orgN5_edge1-E13.cif,144.9264803663,7.1814851516,1578.1354807854,78.2007297344
2137,MOF_net-llk_node1-N27_node2-orgN23_edge1-E0.cif,80.4577281438,30.8176570373,451.6761519768,173.0051427583
2138,MOF_net-anh_node1-N16_node2-orgN23_edge1-E15.cif,91.8306194826,11.7293519402,865.9595570931,110.6073820298
2139,MOF_net-pth_node1-N73_node2-orgN19_edge1-E0.cif,90.5541629989,10.7632172744,888.121234373,105.5615942439
2140,MOF_net-pts_node1-N79_node2-orgN19_edge1-E2.cif,90.1299105315,10.6906433831,844.148618786,100.127602397
2141,MOF_net-bpr_node1-N83_node2-orgN2_edge1-E14.cif,116.2449420593,7.6146250309,1248.5828360086,81.7884197608
2142,MOF_net-nom_node1-N74_node2-orgN21_edge1-E10.cif,67.0191496678,12.7403355459,602.944356168,114.6196788699
2143,MOF_net-nom_node1-N10_node2-orgN20_edge1-E2.cif,84.7422078128,12.3526886371,755.6991838985,110.1566381491
2144,MOF_net-wbl_node1-N42_node2-orgN21_edge1-E1.cif,105.6721764018,10.8306640533,962.4737410502,98.6468728511
2145,MOF_net-pyr_node1-N16_node2-orgN23_edge1-E15.cif,84.6699157024,13.1022572701,780.2069184361,120.7332224733
2146,MOF_net-ctn_node1-N55_node2-orgN5_edge1-E1.cif,100.2568946847,10.8042458384,957.8215437213,103.2202270001
2147,MOF_net-eea_node1-N43_node2-orgN8_edge1-E0.cif,72.4102215742,19.7386060071,503.8886532547,137.3571214366
2148,MOF_net-eea_node1-N19_node2-orgN17_edge1-E13.cif,122.6945302073,9.2644088385,1195.0194472584,90.2334334763
2149,MOF_net-pth_node1-N74_node2-orgN19_edge1-E13.cif,114.2096288155,8.212242342,1230.3640571999,88.4693165665
2150,MOF_net-eea_node1-N58_node2-orgN14_edge1-E7.cif,98.7247693643,12.0679917061,867.8834235926,106.0889787357
2151,MOF_net-eea_node1-N21_node2-orgN14_edge1-E8.cif,98.4651301587,10.332738456,953.7957645166,100.0894647605
2152,MOF_net-csq_node1-N77_node2-orgN21_edge1-E10.cif,77.366431669,25.3951619964,452.7672305763,148.6186827944
2153,MOF_net-ssa_node1-N41_node2-orgN15_edge1-E7.cif,95.7263330864,14.4400895584,766.2208727553,115.5825953777
2154,MOF_net-zzz_node1-N14_node2-orgN26_edge1-E1.cif,79.68889429,16.483829111,647.3138428117,133.8983413078
2155,MOF_net-pth_node1-N42_node2-orgN19_edge1-E8.cif,94.4969170162,10.5805842406,921.1071545798,103.1340720038
2156,MOF_net-zzz_node1-N30_node2-orgN8_edge1-E15.cif,79.8636707448,15.2454792269,679.4226350469,129.6975655176
2157,MOF_net-ptr_node1-N73_node2-orgN20_edge1-E10.cif,83.1124679272,12.2077065694,722.801043772,106.1662981558
2158,MOF_net-hwx_node1-N61_node2-orgN26_edge1-E8.cif,91.3860877873,12.404570109,847.5058952209,115.0388045882
2159,MOF_net-nom_node1-N79_node2-orgN1_edge1-E0.cif,99.6559628716,10.035912337,947.9803429396,95.4669178324
2160,MOF_net-zzz_node1-N28_node2-orgN8_edge1-E13.cif,86.1828343331,13.1328331732,802.2425626993,122.2484479877
2161,MOF_net-ptr_node1-N78_node2-orgN1_edge1-E10.cif,66.9894607118,16.3738715621,514.2578437573,125.697263331
2162,MOF_net-eea_node1-N45_node2-orgN3_edge1-E8.cif,76.9544817107,13.8593074069,659.8115147662,118.83038402
2163,MOF_net-zzz_node1-N43_node2-orgN14_edge1-E0.cif,74.6359615552,21.4753007512,520.5998039224,149.7942429802
2164,MOF_net-ctn_node1-N79_node2-orgN2_edge1-E5.cif,99.5052443565,9.6389284916,1001.6385967715,97.0272760105
2165,MOF_net-rtl_node1-N49_node2-orgN5_edge1-E15.cif,101.1663260877,11.2303468255,959.132248453,106.4720665282
2166,MOF_net-ptr_node1-N78_node2-orgN19_edge1-E8.cif,124.9422435856,8.6067350196,1276.5580136951,87.9366037115
2167,MOF_net-pyr_node1-N16_node2-orgN8_edge1-E8.cif,68.7176112246,19.3639123153,544.6865223493,153.4870300371
2168,MOF_net-rtl_node1-N48_node2-orgN8_edge1-E1.cif,80.1410366432,16.1978599038,618.3322444462,124.9754119622
2169,MOF_net-eea_node1-N43_node2-orgN8_edge1-E13.cif,87.4362936406,11.6092823745,795.6681308506,105.6441853017
2170,MOF_net-anh_node1-N17_node2-orgN2_edge1-E1.cif,95.1866718134,12.083699591,850.6054063828,107.982136631
2171,MOF_net-ssa_node1-N57_node2-orgN10_edge1-E0.cif,86.6085106672,15.6082185681,690.3691594549,124.415402718
2172,MOF_net-zzz_node1-N30_node2-orgN23_edge1-E1.cif,83.0268983219,16.2860472783,661.4382436136,129.7436701224
2173,MOF_net-zzz_node1-N48_node2-orgN14_edge1-E15.cif,84.2564357883,13.9542097673,723.228259029,119.778136135
2174,MOF_net-eea_node1-N43_node2-orgN26_edge1-E2.cif,73.9314235877,20.6889937164,503.8555566512,140.9991034892
2175,MOF_net-ptr_node1-N10_node2-orgN19_edge1-E5.cif,117.0789028441,9.7729212567,1144.3929956253,95.5258578727
2176,MOF_net-ssa_node1-N41_node2-orgN10_edge1-E0.cif,105.2424058428,15.5918699236,789.8910182926,117.0239117244
2177,MOF_net-eea_node1-N49_node2-orgN14_edge1-E13.cif,125.2985503072,8.8940859934,1274.4303865259,90.4630853475
2178,MOF_net-eea_node1-N58_node2-orgN2_edge1-E7.cif,91.7302294733,13.5601269395,764.1851917896,112.9665571041
2179,MOF_net-bwt_node1-N83_node2-orgN23_edge1-E13.cif,101.874165237,9.2554143967,1027.4805866598,93.348088713
2180,MOF_net-eea_node1-N47_node2-orgN9_edge1-E1.cif,90.2691462543,14.851713715,698.9012766787,114.9881449753
2181,MOF_net-ptr_node1-N55_node2-orgN20_edge1-E8.cif,118.1669605418,9.2948571137,1154.206956744,90.7883954478
2182,MOF_net-ptr_node1-N78_node2-orgN1_edge1-E3.cif,72.5347411085,14.9161446488,610.1453663488,125.4711384114
2183,MOF_net-ptr_node1-N29_node2-orgN19_edge1-E10.cif,91.568480961,11.24251001,833.5481384952,102.3406000901
2184,MOF_net-eea_node1-N20_node2-orgN17_edge1-E1.cif,103.7149688992,10.3681181314,956.97560779,95.6663850524
2185,MOF_net-ssa_node1-N57_node2-orgN19_edge1-E1.cif,119.7190316478,9.7785677515,1132.4658381825,92.4990268674
2186,MOF_net-pth_node1-N78_node2-orgN20_edge1-E4.cif,91.7110676615,12.1689094373,846.6428638755,112.3388986622
2187,MOF_net-tbo_node1-N24_node2-orgN5_edge1-E15.cif,126.5324271634,9.1122490578,1257.060375254,90.5273650145
2188,MOF_net-ctn_node1-N79_node2-orgN9_edge1-E7.cif,97.5239058132,11.3025264297,900.698304237,104.3863686957
2189,MOF_net-tbo_node1-N24_node2-orgN22_edge1-E14.cif,92.7521066261,10.0007448969,935.5785443836,100.8762247425
2190,MOF_net-tbo_node1-N24_node2-orgN5_edge1-E0.cif,97.2561308521,12.6236494469,870.8725951399,113.0375047584
2191,MOF_net-pts_node1-N73_node2-orgN19_edge1-E4.cif,103.5334842738,10.5925327837,978.6536350923,100.1262614341
2192,MOF_net-csq_node1-N77_node2-orgN10_edge1-E8.cif,96.6561806494,20.2134150261,682.6556749357,142.7617187509
2193,MOF_net-tbo_node1-N24_node2-orgN26_edge1-E7.cif,118.0475722736,10.3984044751,1091.6966544258,96.1638020862
2194,MOF_net-zzz_node1-N43_node2-orgN14_edge1-E1.cif,82.4297035755,17.2007931329,615.4974524806,128.4372488884
2195,MOF_net-ptr_node1-N78_node2-orgN10_edge1-E8.cif,94.3885163489,11.304029199,899.5959345754,107.7361855561
2196,MOF_net-apo_node1-N48_node2-orgN26_edge1-E1.cif,90.5482316113,13.9213653218,746.9574551705,114.8412004105
2197,MOF_net-zzz_node1-N44_node2-orgN14_edge1-E1.cif,77.3275650953,15.5615536059,626.5007390618,126.0782597125
2198,MOF_net-zzz_node1-N49_node2-orgN5_edge1-E15.cif,94.4053388901,14.880101484,788.8822997177,124.3430595852
2199,MOF_net-csq_node1-N77_node2-orgN1_edge1-E14.cif,73.3966002878,16.5596688496,606.9195787765,136.932599105
2200,MOF_net-anh_node1-N14_node2-orgN26_edge1-E1.cif,99.0332673263,11.976525422,864.8553522358,104.5907339223
2201,MOF_net-ctn_node1-N42_node2-orgN14_edge1-E1.cif,115.3099138318,9.446709776,1120.7735741421,91.8188413092
2202,MOF_net-nom_node1-N10_node2-orgN19_edge1-E3.cif,98.0168870834,10.2942880436,979.8607158147,102.9105162525
2203,MOF_net-rtl_node1-N44_node2-orgN8_edge1-E1.cif,79.5006956232,16.1591666476,610.7835474948,124.1467518267
2204,MOF_net-eea_node1-N58_node2-orgN2_edge1-E15.cif,108.826212204,9.4558468277,1077.6941765061,93.6402255835
2205,MOF_net-nom_node1-N73_node2-orgN18_edge1-E10.cif,68.3803337817,13.2328942556,595.4022410565,115.2216501403
2206,MOF_net-zzz_node1-N12_node2-orgN8_edge1-E1.cif,84.6085160291,27.6842275041,475.9770969252,155.7415122784
2207,MOF_net-bwt_node1-N66_node2-orgN5_edge1-E13.cif,93.0480906782,9.5342885791,943.9428812831,96.7222837859
2208,MOF_net-ptr_node1-N10_node2-orgN21_edge1-E7.cif,105.4574333476,10.82524074,984.0962926817,101.0178129836
2209,MOF_net-eea_node1-N21_node2-orgN8_edge1-E8.cif,75.1545135229,13.9525733238,657.205604728,122.011426313
2210,MOF_net-hwx_node1-N61_node2-orgN8_edge1-E7.cif,79.2564926984,20.5392136664,558.7561787029,144.800913478
2211,MOF_net-nom_node1-N18_node2-orgN18_edge1-E7.cif,104.8752095503,11.0896250007,949.7759396822,100.4303977163
2212,MOF_net-eea_node1-N47_node2-orgN23_edge1-E0.cif,82.2365242697,16.5388931105,621.9309959913,125.0788546346
2213,MOF_net-pry_node1-N49_node2-orgN9_edge1-none.cif,38.1440497218,42.3506190279,88.2498335974,97.9821258945
2214,MOF_net-pyr_node1-N36_node2-orgN8_edge1-E7.cif,66.7559290271,20.650648991,513.6547083989,158.8967937429
2215,MOF_net-anh_node1-N17_node2-orgN8_edge1-E7.cif,71.7317958165,18.8113913748,545.4992171684,143.0551006289
2216,MOF_net-ptr_node1-N78_node2-orgN1_edge1-E7.cif,89.1103492723,11.8901637441,794.0684269572,105.9540636711
2217,MOF_net-csq_node1-N77_node2-orgN18_edge1-E0.cif,98.491729733,18.9780488026,706.869049827,136.2042819332
2218,MOF_net-zzz_node1-N44_node2-orgN14_edge1-E13.cif,81.3677028498,12.5361065503,749.5517879394,115.4814594672
2219,MOF_net-pth_node1-N29_node2-orgN19_edge1-E8.cif,105.7109246405,10.0857476462,1058.088441888,100.9509002835
2220,MOF_net-eea_node1-N43_node2-orgN14_edge1-E7.cif,92.43393189,12.8215333174,774.5336684696,107.4357547353
2221,MOF_net-eea_node1-N47_node2-orgN14_edge1-E8.cif,93.7180960786,11.3708063492,855.5333236152,103.8017646023
2222,MOF_net-ptr_node1-N55_node2-orgN18_edge1-E2.cif,79.0507419591,13.5060515112,680.8697210637,116.3285922078
2223,MOF_net-pto_node1-N41_node2-orgN8_edge1-E10.cif,71.7385407097,32.2242779038,411.6014466807,184.8874994144
2224,MOF_net-csq_node1-N77_node2-orgN1_edge1-E1.cif,88.2885707378,17.0976743506,665.7078987,128.9188030739
2225,MOF_net-ptr_node1-N74_node2-orgN20_edge1-E0.cif,106.5809081366,9.9098794833,1009.2989299243,93.8444880333
2226,MOF_net-zzz_node1-N14_node2-orgN8_edge1-E15.cif,80.8846797618,20.0602907865,586.2252570757,145.3903156686
2227,MOF_net-eea_node1-N43_node2-orgN14_edge1-E10.cif,70.0462982632,17.4028345885,528.7505094068,131.366794277
2228,MOF_net-zzz_node1-N13_node2-orgN23_edge1-none.cif,61.3237077484,80.1547838853,129.5937542171,169.3889646199
2229,MOF_net-pth_node1-N18_node2-orgN19_edge1-E4.cif,98.8392726029,11.3456987734,931.5250220043,106.9291792748
2230,MOF_net-eea_node1-N45_node2-orgN23_edge1-E13.cif,100.3014760514,10.7937182881,923.3056781229,99.3594688312
2231,MOF_net-eea_node1-N33_node2-orgN23_edge1-E7.cif,89.0004585702,14.6885484793,711.5249204454,117.4293757146
2232,MOF_net-ptr_node1-N42_node2-orgN1_edge1-E15.cif,112.4525664972,9.3295869622,1086.0889650632,90.10698256
2233,MOF_net-nom_node1-N10_node2-orgN20_edge1-E3.cif,92.2525765701,11.6797844061,850.3536050188,107.6603726945
2234,MOF_net-eea_node1-N20_node2-orgN17_edge1-E7.cif,89.600109433,11.7711092698,797.671052396,104.7930987863
2235,MOF_net-eea_node1-N21_node2-orgN14_edge1-E5.cif,88.5573882525,12.2596935831,806.4332896502,111.6408830638
2236,MOF_net-zzz_node1-N44_node2-orgN9_edge1-E3.cif,58.456105058,61.2257854042,124.7989091609,130.7119457136
2237,MOF_net-ssa_node1-N57_node2-orgN10_edge1-E8.cif,93.5764405426,14.0258951659,785.1111537844,117.6779825428
2238,MOF_net-pto_node1-N41_node2-orgN2_edge1-E14.cif,91.5163461582,10.427864141,912.4641174138,103.9710636337
2239,MOF_net-pyr_node1-N14_node2-orgN26_edge1-none.cif,95.2279922668,69.8780247733,277.8685685394,203.8991503857
2240,MOF_net-ptr_node1-N29_node2-orgN1_edge1-E8.cif,96.2301435897,10.4638365266,922.2576491946,100.2840993121
2241,MOF_net-ptr_node1-N74_node2-orgN18_edge1-E8.cif,102.4933792675,9.1001723798,1037.3590003944,92.1049319553
2242,MOF_net-pyr_node1-N70_node2-orgN9_edge1-none.cif,18.81498259,35.2414332413,26.4317739323,49.5080764506
2243,MOF_net-zzz_node1-N30_node2-orgN26_edge1-E8.cif,79.420873346,16.3035855311,678.3691772963,139.2562110906
2244,MOF_net-ptr_node1-N79_node2-orgN10_edge1-E3.cif,91.936976802,13.9586872469,750.8927806165,114.0072019457
2245,MOF_net-zzz_node1-N16_node2-orgN8_edge1-E15.cif,81.4896802162,19.8287469982,592.1903496554,144.0966830022
2246,MOF_net-ptr_node1-N29_node2-orgN19_edge1-E0.cif,130.168694358,9.6373534746,1233.3870773175,91.3167892921
2247,MOF_net-zzz_node1-N44_node2-orgN17_edge1-E1.cif,82.134732658,16.4584221225,629.3414979864,126.1094752226
2248,MOF_net-ctn_node1-N42_node2-orgN26_edge1-E7.cif,97.5068152139,12.0199684669,863.3120344008,106.423160349
2249,MOF_net-apo_node1-N48_node2-orgN8_edge1-E13.cif,75.4349039352,12.4547772045,700.5851806287,115.6710207383
2250,MOF_net-pyr_node1-N69_node2-orgN23_edge1-none.cif,63.0404476315,75.4005792409,119.4223990977,142.837153044
2251,MOF_net-pth_node1-N42_node2-orgN18_edge1-E13.cif,101.4579683838,9.5947279215,1027.663968167,97.1846403628
2252,MOF_net-ctn_node1-N79_node2-orgN17_edge1-E5.cif,110.9538015654,9.0847868058,1120.5796054495,91.7519424379
2253,MOF_net-ptr_node1-N18_node2-orgN1_edge1-E15.cif,116.1878041209,8.8593134939,1162.5050688882,88.6409457639
2254,MOF_net-ctn_node1-N42_node2-orgN23_edge1-E15.cif,102.957303786,9.8474776807,1018.8485071922,97.4490159092
2255,MOF_net-ptr_node1-N18_node2-orgN19_edge1-E8.cif,128.5143427051,8.4342066687,1317.8546343783,86.4888549537
2256,MOF_net-eea_node1-N21_node2-orgN23_edge1-E7.cif,86.8333780393,14.5469593277,698.0528958381,116.9429004561
2257,MOF_net-ptr_node1-N55_node2-orgN20_edge1-E14.cif,113.3047029642,9.2669727812,1108.0796277627,90.6276922426
2258,MOF_net-eea_node1-N45_node2-orgN8_edge1-E14.cif,67.8234697208,16.4860176165,536.5498361647,130.4204884766
2259,MOF_net-ssa_node1-N41_node2-orgN18_edge1-E7.cif,110.3059852235,11.93005281,955.0857212033,103.2965080629
2260,MOF_net-ptr_node1-N42_node2-orgN19_edge1-none.cif,79.8174709943,18.8286482418,553.8153042745,130.6429961412
2261,MOF_net-ctn_node1-N42_node2-orgN9_edge1-E1.cif,91.5334079207,12.3633316468,823.1514271267,111.1822920212
2262,MOF_net-pto_node1-N41_node2-orgN9_edge1-E13.cif,107.8655564013,9.9114696773,1082.4772091587,99.4658572473
2263,MOF_net-zzz_node1-N20_node2-orgN9_edge1-E5.cif,83.323585739,39.1802216307,435.8885168573,204.9624790543
2264,MOF_net-rtl_node1-N49_node2-orgN26_edge1-E1.cif,97.6620152743,12.7629443697,853.5644074061,111.5479238998
2265,MOF_net-bpr_node1-N83_node2-orgN9_edge1-E10.cif,63.7292957031,11.1640134842,618.4907149638,108.3463830179
2266,MOF_net-apo_node1-N44_node2-orgN14_edge1-E3.cif,68.9366019679,20.0928743217,551.2521629692,160.6728517787
2267,MOF_net-eea_node1-N43_node2-orgN22_edge1-E13.cif,95.299067951,10.4187468187,904.7526172309,98.913752833
2268,MOF_net-anh_node1-N30_node2-orgN9_edge1-E1.cif,83.3734416636,14.7080980233,704.4662148121,124.2764834322
2269,MOF_net-eea_node1-N33_node2-orgN3_edge1-E1.cif,96.9126491109,12.1905980539,849.0931511754,106.8070413024
2270,MOF_net-eea_node1-N43_node2-orgN8_edge1-E8.cif,71.0679149176,16.544156686,565.3651564677,131.6133974696
2271,MOF_net-csq_node1-N76_node2-orgN20_edge1-E14.cif,87.6192676699,13.6500908575,762.6573433945,118.8133878232
2272,MOF_net-ssa_node1-N41_node2-orgN10_edge1-E15.cif,118.1088429809,10.2291846391,1121.2610481234,97.1103094435
2273,MOF_net-rtl_node1-N44_node2-orgN14_edge1-none.cif,75.5473687704,42.1123621526,371.3102154832,206.9794159597
2274,MOF_net-rtl_node1-N49_node2-orgN8_edge1-E9.cif,82.0127144724,11.9466998462,803.1685333322,116.9966566201
2275,MOF_net-zzz_node1-N30_node2-orgN26_edge1-E13.cif,89.2891867848,12.367574302,834.49939995,115.5877179033
2276,MOF_net-ptr_node1-N29_node2-orgN1_edge1-E14.cif,91.8402140296,10.4103969758,882.9625749879,100.0867759024
2277,MOF_net-eea_node1-N43_node2-orgN17_edge1-E14.cif,85.1862940489,10.7253855038,805.8037734718,101.454772829
