,filename,uptake_low_p (cm3 methane/g framework),uptake_low_p (cm3 methane/cm3 framework),uptake_high_p (cm3 methane/g framework),uptake_high_p (cm3 methane/cm3 framework)
683,MOF_net-fgl_node1-N24_node2-N78_edge1-E14.cif,72.5165622013,10.2616591249,727.8041577301,102.9899646315
684,MOF_net-soc_node1-N24_node2-N45_edge1-E15.cif,75.05498,14.790556281,623.6314309267,122.8946537286
685,MOF_net-gar_node1-N79_node2-N20_edge1-E8.cif,65.5946000826,14.6445723477,582.610033651,130.0728227252
686,MOF_net-gar_node1-N78_node2-N47_edge1-E8.cif,59.5110337451,20.2494482794,457.5480231185,155.6870120787
687,MOF_net-fgl_node1-N24_node2-N74_edge1-E14.cif,68.7782380063,9.8381169266,701.9724580863,100.4109340705
688,MOF_net-iac_node1-N10_node2-N81_edge1-E8.cif,64.5591497884,18.3321155094,529.2576717972,150.287183233
689,MOF_net-gar_node1-N74_node2-N13_edge1-E13.cif,64.2280678931,12.4629544628,611.0286271061,118.5653282889
690,MOF_net-gar_node1-N29_node2-N48_edge1-E15.cif,75.9934464983,15.0717098633,626.9937593654,124.3510916099
691,MOF_net-gar_node1-N55_node2-N44_edge1-E13.cif,74.1218262757,13.6978964054,644.3987739242,119.0864835971
692,MOF_net-ibd_node1-N29_node2-N61_edge1-E8.cif,67.7631787193,24.1572041773,536.1581303426,191.1374535671
693,MOF_net-eea_node1-N83_node2-N45_edge1-E8.cif,78.1305604902,9.9488265182,746.9814594113,95.1175686612
694,MOF_net-iac_node1-N18_node2-N39_edge1-E8.cif,66.5197269325,18.3379717211,544.362407055,150.0683013436
695,MOF_net-gar_node1-N74_node2-N58_edge1-E7.cif,62.1914853748,20.2970204951,457.0731548585,149.1719185679
696,MOF_net-gar_node1-N74_node2-N30_edge1-E0.cif,59.0121389932,20.3563322685,446.8139436766,154.1291885853
697,MOF_net-gar_node1-N10_node2-N14_edge1-E5.cif,62.5407962218,24.0449415664,440.3512695703,169.3010192574
698,MOF_net-gar_node1-N74_node2-N70_edge1-E13.cif,67.8392396108,11.9280757644,648.4064400219,114.0083701866
699,MOF_net-gar_node1-N74_node2-N16_edge1-E13.cif,69.6764532056,11.8467295991,665.1357795791,113.0896215988
700,MOF_net-iac_node1-N55_node2-N39_edge1-E14.cif,63.6760525757,17.3773400269,539.7860679307,147.3088494782
701,MOF_net-iac_node1-N10_node2-N49_edge1-E8.cif,66.2119004047,17.0558893109,564.9166263966,145.5199955118
702,MOF_net-iac_node1-N79_node2-N28_edge1-E3.cif,70.402629724,23.6446982397,484.7946306049,162.8181048605
703,MOF_net-ocu_node1-N44_node2-N80_edge1-E13.cif,63.8461932649,20.2149926254,495.2737820826,156.8136695454
704,MOF_net-gar_node1-N42_node2-N13_edge1-E15.cif,68.3212185972,15.2264764002,583.8110007984,130.1116199089
705,MOF_net-ctn_node1-N83_node2-N42_edge1-E14.cif,79.5516966899,8.3804899217,839.9407607871,88.4847888038
706,MOF_net-gar_node1-N10_node2-N14_edge1-E15.cif,76.2697958266,13.3947506502,678.9038790267,119.2313166233
707,MOF_net-eea_node1-N83_node2-N19_edge1-E13.cif,106.5249441315,8.4518405204,1071.6098843873,85.0230517999
708,MOF_net-fgl_node1-N24_node2-N18_edge1-E13.cif,104.5278820473,8.7583629464,1079.0925380212,90.4168717055
709,MOF_net-gar_node1-N78_node2-N14_edge1-E15.cif,72.2629563624,13.1504098249,648.8730795872,118.0818963194
710,MOF_net-soc_node1-N24_node2-N14_edge1-E1.cif,77.5463864122,16.6184848877,606.4200541958,129.9581189081
711,MOF_net-eea_node1-N83_node2-N45_edge1-E7.cif,79.8487843992,11.2022610248,693.4290234326,97.2835464073
712,MOF_net-gar_node1-N18_node2-N30_edge1-E14.cif,53.0055832967,16.1593078943,464.0595555979,141.4734217378
713,MOF_net-gar_node1-N42_node2-N58_edge1-E7.cif,67.4002301808,24.5825519923,433.8095278286,158.2211996013
714,MOF_net-ssa_node1-N41_node2-N41_edge1-E0.cif,93.5820544599,13.8755572991,756.1105143694,112.109686276
715,MOF_net-gar_node1-N74_node2-N48_edge1-E8.cif,57.5123301048,18.5475429535,451.896602418,145.7352124077
716,MOF_net-gar_node1-N42_node2-N53_edge1-E13.cif,72.351927028,13.5153229329,662.4183902877,123.7395993329
717,MOF_net-gar_node1-N78_node2-N53_edge1-E8.cif,61.4273217297,16.6065357084,537.0232783336,145.1812645704
718,MOF_net-gar_node1-N42_node2-N46_edge1-E15.cif,69.8670471492,15.4912659822,569.9547734851,126.373180979
719,MOF_net-myd_node1-N41_node2-N81_edge1-E1.cif,86.6705271086,14.840240984,702.5506437583,120.2948822932
720,MOF_net-gar_node1-N29_node2-N13_edge1-E14.cif,54.3713463896,17.2613311065,471.9656409461,149.8354508438
721,MOF_net-gar_node1-N18_node2-N69_edge1-E15.cif,73.298624259,13.1639436516,661.51679122,118.8040001054
722,MOF_net-myd_node1-N57_node2-N28_edge1-E15.cif,86.7171905562,12.9269032644,763.7388095837,113.8502948201
723,MOF_net-gar_node1-N18_node2-N13_edge1-E15.cif,69.4983449257,14.1030421878,615.1854395393,124.837306794
724,MOF_net-gar_node1-N55_node2-N33_edge1-E0.cif,66.6930629555,20.4069350428,502.7482215131,153.8323454442
725,MOF_net-ibd_node1-N29_node2-N61_edge1-E5.cif,83.9418393851,42.2140437849,435.6874018084,219.1055996771
726,MOF_net-gar_node1-N10_node2-N30_edge1-E13.cif,74.642249863,12.7296896789,696.8667394124,118.8455245729
727,MOF_net-iac_node1-N74_node2-N49_edge1-E13.cif,72.3126145949,12.546727862,668.6210117863,116.010269089
728,MOF_net-gar_node1-N74_node2-N53_edge1-E1.cif,72.6609613815,17.2142881593,572.9677460375,135.7432065135
729,MOF_net-alb_node1-N38_node2-N72_edge1-E0.cif,88.2734154035,58.5606967744,293.3862079662,194.6327859183
730,MOF_net-gar_node1-N18_node2-N13_edge1-E14.cif,49.8368135917,16.3305253091,435.802963203,142.8038995167
731,MOF_net-gar_node1-N10_node2-N43_edge1-E7.cif,68.7134750773,25.8583069907,428.3350289441,161.1913625505
732,MOF_net-iac_node1-N74_node2-N39_edge1-E0.cif,67.0503045572,22.0409237735,478.2663735754,157.2167755691
733,MOF_net-soc_node1-N24_node2-N70_edge1-E1.cif,77.8507187361,16.3305796295,620.7107959379,130.2051830033
734,MOF_net-eea_node1-N83_node2-N43_edge1-E0.cif,77.1810408927,10.9998967941,690.9295349255,98.4717683028
735,MOF_net-gar_node1-N74_node2-N70_edge1-E0.cif,61.5383860651,20.5734795092,458.781560514,153.3795999208
736,MOF_net-iac_node1-N10_node2-N81_edge1-E1.cif,75.5940433708,19.3000614042,571.9010262184,146.0131570019
737,MOF_net-iac_node1-N18_node2-N81_edge1-E1.cif,73.0464095567,18.6854061829,557.0519819841,142.4949235905
738,MOF_net-tph_node1-N38_node2-N76_edge1-E8.cif,65.7245243984,28.2331547067,443.7496516452,190.6206652782
739,MOF_net-iac_node1-N42_node2-N81_edge1-E14.cif,56.0305736422,19.6221112759,436.267207971,152.7823676316
740,MOF_net-myd_node1-N41_node2-N21_edge1-E0.cif,77.7563726604,17.8656663662,584.9685936728,134.4051088251
741,MOF_net-gar_node1-N78_node2-N44_edge1-E1.cif,75.1064975427,18.7474086514,544.4288618212,135.8954376534
742,MOF_net-gar_node1-N79_node2-N48_edge1-E14.cif,65.3655962354,14.8412939213,560.685975375,127.3040534675
743,MOF_net-gar_node1-N18_node2-N58_edge1-E0.cif,65.2967510588,21.7125559808,471.228682343,156.6935410909
744,MOF_net-bcu-b_node1-N77_node2-N76_edge1-E7.cif,100.0116115302,57.1647097959,340.5858322171,194.67229816
745,MOF_net-iac_node1-N79_node2-N28_edge1-E2.cif,64.4287102698,24.9343171891,423.2560996363,163.8027797913
746,MOF_net-gar_node1-N10_node2-N45_edge1-E13.cif,72.9693047695,14.5967628767,619.4244443179,123.9095228093
747,MOF_net-iac_node1-N10_node2-N19_edge1-E15.cif,78.3250218954,14.1704846362,678.4304925586,122.7409662825
748,MOF_net-eea_node1-N83_node2-N49_edge1-E14.cif,79.1802083251,9.2317998255,800.4137434557,93.3220512231
749,MOF_net-zzz_node1-N83_node2-N30_edge1-E1.cif,72.7078465305,12.0877288508,666.7630971157,110.8498175957
750,MOF_net-ctn_node1-N83_node2-N10_edge1-E8.cif,93.0496939802,8.0450942062,1001.1992715472,86.5638790865
751,MOF_net-gar_node1-N10_node2-N17_edge1-E7.cif,69.4009552518,21.2316420821,495.0660804499,151.4541952481
752,MOF_net-gar_node1-N42_node2-N46_edge1-E7.cif,67.971816404,27.1283350374,400.1174688051,159.6914915962
753,MOF_net-ctn_node1-N83_node2-N73_edge1-E1.cif,104.1706650538,8.3429965065,1066.3692770201,85.4051872299
754,MOF_net-gar_node1-N29_node2-N14_edge1-E14.cif,56.0287928866,16.1463296026,494.2399162089,142.4296362413
755,MOF_net-eea_node1-N66_node2-N19_edge1-E15.cif,78.2147261548,9.7699667816,777.5701292063,97.1279285394
756,MOF_net-gar_node1-N18_node2-N45_edge1-E1.cif,74.4993068878,19.7585994821,524.8286107427,139.1942925325
757,MOF_net-gar_node1-N79_node2-N47_edge1-E15.cif,81.1525457751,12.8460450553,703.0534166861,111.2898650406
758,MOF_net-iac_node1-N29_node2-N81_edge1-E13.cif,74.8085836239,13.7224087221,687.1574770482,126.0477782057
759,MOF_net-gar_node1-N18_node2-N53_edge1-E8.cif,61.7828342696,16.2919713019,537.5737824517,141.7567960404
760,MOF_net-bcu-b_node1-N77_node2-N77_edge1-E7.cif,96.7635544215,54.515294244,344.6150543129,194.1515191243
761,MOF_net-gar_node1-N78_node2-N45_edge1-E1.cif,74.2763290628,19.852547318,528.2381928759,141.1872914503
762,MOF_net-iac_node1-N73_node2-N81_edge1-E14.cif,51.3741847071,16.1428985705,452.5020144993,142.1860836268
763,MOF_net-gar_node1-N42_node2-N30_edge1-E8.cif,60.1978604061,19.8803647143,467.4684448916,154.381619449
764,MOF_net-gar_node1-N79_node2-N13_edge1-E15.cif,78.7114335593,12.1572845386,723.1839843182,111.6985560234
765,MOF_net-gar_node1-N29_node2-N45_edge1-E1.cif,76.8662388858,19.8846949513,545.3729348424,141.08371375
766,MOF_net-gar_node1-N78_node2-N70_edge1-E1.cif,73.6989658985,17.0390845547,582.5995867677,134.6961046122
767,MOF_net-gar_node1-N79_node2-N16_edge1-E13.cif,84.3839850279,10.9433003209,806.1942584041,104.550951034
768,MOF_net-gar_node1-N78_node2-N46_edge1-E7.cif,63.6645299885,23.6563415263,420.0688258282,156.0883526532
769,MOF_net-gar_node1-N73_node2-N21_edge1-E13.cif,69.5659144617,12.1180185396,655.994899608,114.2708813198
770,MOF_net-tph_node1-N38_node2-N77_edge1-E15.cif,70.4627243476,20.3857917415,557.9568764481,161.4242535942
771,MOF_net-gar_node1-N18_node2-N13_edge1-E8.cif,55.2210512159,17.4314982851,467.7674912647,147.6590546949
772,MOF_net-gar_node1-N55_node2-N53_edge1-E15.cif,77.3955955637,13.4716143992,705.2671829279,122.7600545954
773,MOF_net-soc_node1-N24_node2-N13_edge1-E1.cif,73.1018825029,17.1846255243,575.0980725474,135.1927567133
774,MOF_net-gar_node1-N55_node2-N17_edge1-E8.cif,61.5441378436,16.1286225689,537.3473543494,140.820441562
775,MOF_net-gar_node1-N73_node2-N48_edge1-E15.cif,70.3578766839,14.2182825805,597.1422666644,120.6735889194
776,MOF_net-ana-f_node1-N83_node2-N66_edge1-none.cif,70.6549234459,6.9418115639,773.7401324241,76.019588399
777,MOF_net-eea_node1-N83_node2-N45_edge1-E10.cif,56.681874783,13.828205899,463.9666763918,113.1900939402
778,MOF_net-gar_node1-N79_node2-N12_edge1-E8.cif,67.4062725726,13.607205494,615.7930711922,124.3092451447
779,MOF_net-gar_node1-N29_node2-N12_edge1-E1.cif,78.5978219518,17.9246217447,594.482299348,135.5746264348
780,MOF_net-tph_node1-N61_node2-N77_edge1-E5.cif,74.3154351952,39.5502215724,379.9772864943,202.2215954718
781,MOF_net-tbo_node1-N83_node2-N24_edge1-E13.cif,144.4845241636,7.1625175274,1552.5628739254,76.9650511791
782,MOF_net-gar_node1-N79_node2-N20_edge1-E5.cif,65.034545592,19.237245685,497.0757567804,147.0352159796
783,MOF_net-soc_node1-N24_node2-N12_edge1-E15.cif,75.6568135364,12.7600091034,700.6188329687,118.1638806716
784,MOF_net-gar_node1-N55_node2-N69_edge1-E15.cif,74.4097381686,13.1964376841,679.5271616876,120.5129605958
785,MOF_net-iac_node1-N55_node2-N81_edge1-E13.cif,72.6112008902,13.2683080688,679.80836017,124.2219745695
786,MOF_net-gar_node1-N18_node2-N48_edge1-E1.cif,76.5996605402,19.1373590753,544.8946047643,136.1343331816
787,MOF_net-fgl_node1-N24_node2-N42_edge1-E5.cif,69.5839178537,15.4272324874,575.5308308901,127.5991379286
788,MOF_net-gar_node1-N73_node2-N36_edge1-E1.cif,71.7626028136,16.4155955583,570.035963797,130.3949336908
789,MOF_net-gar_node1-N73_node2-N47_edge1-E15.cif,69.2187019895,14.8415887502,578.5588701837,124.0522080342
790,MOF_net-gar_node1-N42_node2-N16_edge1-E5.cif,62.0508509882,26.3088937362,401.955868942,170.424967172
791,MOF_net-iac_node1-N74_node2-N81_edge1-E7.cif,62.8254524858,22.8529027985,440.5335299103,160.2450844395
792,MOF_net-gar_node1-N79_node2-N20_edge1-E13.cif,78.4678598632,11.5437621505,743.1479558208,109.3278605988
793,MOF_net-ibd_node1-N29_node2-N19_edge1-E8.cif,63.1243952788,24.1313346688,478.0154758606,182.7368226486
794,MOF_net-cor_node1-N42_node2-N52_edge1-E0.cif,71.4672103924,25.9168407749,447.5563129946,162.301643481
795,MOF_net-gar_node1-N55_node2-N47_edge1-E14.cif,56.0732886793,19.2883875489,446.7364855784,153.6707881602
796,MOF_net-ocu_node1-N45_node2-N80_edge1-E13.cif,64.4866804199,21.4456406696,488.9448298797,162.6031152573
797,MOF_net-gar_node1-N74_node2-N20_edge1-E0.cif,57.5462312411,21.8672357458,418.939509124,159.1945955741
798,MOF_net-gar_node1-N42_node2-N46_edge1-E8.cif,62.3224680573,21.9745525231,445.3317691735,157.0214828931
799,MOF_net-gar_node1-N79_node2-N45_edge1-E8.cif,67.3564785046,15.8685126006,563.7384002365,132.8111282859
800,MOF_net-ctn_node1-N83_node2-N73_edge1-E0.cif,82.3168372138,8.7696944563,855.6496038923,91.1573602894
801,MOF_net-ocu_node1-N47_node2-N76_edge1-E13.cif,68.2433680199,22.2665709846,509.6528670684,166.2904699957
802,MOF_net-bcu-b_node1-N76_node2-N77_edge1-E0.cif,101.5730701155,55.6022489377,380.1372463784,208.0914338769
803,MOF_net-iac_node1-N55_node2-N19_edge1-E13.cif,73.0093992097,12.3963982146,693.8341834003,117.8073635095
804,MOF_net-eea_node1-N66_node2-N45_edge1-E13.cif,85.1690507955,9.2963029442,835.6603175622,91.213315141
805,MOF_net-fgl_node1-N24_node2-N55_edge1-E14.cif,76.731460597,10.2014774418,771.8554317979,102.6184789731
806,MOF_net-ocu_node1-N45_node2-N9_edge1-E1.cif,78.9449145927,32.455267211,429.472980644,176.5618522563
807,MOF_net-gar_node1-N55_node2-N16_edge1-E13.cif,75.4312281508,12.187450868,713.2641650073,115.2423496211
808,MOF_net-gar_node1-N29_node2-N20_edge1-E7.cif,68.6727595401,25.1493535975,451.5359725395,165.3616064276
809,MOF_net-gar_node1-N74_node2-N43_edge1-E1.cif,73.7967789738,19.4881191475,516.1420977105,136.3018662482
810,MOF_net-myd_node1-N41_node2-N81_edge1-E15.cif,86.4797740231,11.7387644056,797.0627941384,108.1933025675
811,MOF_net-soc_node1-N24_node2-N47_edge1-E13.cif,74.1370451804,13.7343460634,649.238574557,120.2754606549
812,MOF_net-gar_node1-N73_node2-N70_edge1-E13.cif,68.3509040877,12.2256913648,649.7758488452,116.2231734944
813,MOF_net-gar_node1-N42_node2-N47_edge1-E5.cif,67.6285870484,35.4027347402,354.2637288054,185.4527111443
814,MOF_net-gar_node1-N74_node2-N36_edge1-E13.cif,69.0045601973,12.1109951107,648.3567191021,113.7931324043
815,MOF_net-gar_node1-N55_node2-N44_edge1-E15.cif,73.2499218109,14.3665709263,620.5632406961,121.7116085769
816,MOF_net-gar_node1-N42_node2-N44_edge1-E7.cif,66.5346273509,26.5879912871,402.6912360248,160.9199825883
817,MOF_net-gar_node1-N74_node2-N20_edge1-E14.cif,45.5335465745,15.2446858947,416.8986174271,139.5781561228
818,MOF_net-gar_node1-N78_node2-N58_edge1-E8.cif,61.1877247074,17.4107647182,512.3240284949,145.7801080568
819,MOF_net-gar_node1-N29_node2-N16_edge1-E1.cif,78.76922922,17.2327812282,613.4588307206,134.2097913996
820,MOF_net-iac_node1-N55_node2-N49_edge1-E14.cif,59.1755493206,16.0624871731,522.0139539981,141.6943743917
821,MOF_net-eea_node1-N66_node2-N33_edge1-E15.cif,90.3010602339,9.1601835476,897.8418214702,91.0775118259
822,MOF_net-ibd_node1-N42_node2-N19_edge1-E13.cif,66.9930434318,19.6551535865,533.7674004048,156.6025320991
823,MOF_net-gar_node1-N78_node2-N20_edge1-E8.cif,54.805908075,17.0439550796,473.1905161196,147.1563593074
824,MOF_net-iac_node1-N42_node2-N28_edge1-E5.cif,69.9917414094,30.515811835,415.9115914962,181.3339632723
825,MOF_net-ocu_node1-N45_node2-N80_edge1-E15.cif,67.7941557286,23.7884404289,479.0720924057,168.1026603083
826,MOF_net-gar_node1-N18_node2-N58_edge1-E8.cif,60.3182878025,17.4852216159,498.3608135987,144.4661244195
827,MOF_net-soc_node1-N24_node2-N47_edge1-E1.cif,78.2008329712,18.4385905319,563.5744372293,132.8824500646
828,MOF_net-gar_node1-N10_node2-N69_edge1-E15.cif,74.8721211488,13.22569245,680.3619737276,120.1816922127
829,MOF_net-gar_node1-N18_node2-N46_edge1-E15.cif,70.9174927131,14.4752430286,599.3084333418,122.3271563872
830,MOF_net-myd_node1-N41_node2-N21_edge1-E13.cif,86.2393892124,10.995276925,821.5811226254,104.7492571793
831,MOF_net-gar_node1-N29_node2-N48_edge1-E7.cif,71.1008400991,25.5546383031,445.384268173,160.077347373
832,MOF_net-zzz_node1-N83_node2-N46_edge1-E1.cif,75.606138451,14.8445029506,600.2224819769,117.8476323125
833,MOF_net-eea_node1-N83_node2-N47_edge1-E14.cif,73.818720198,9.700930781,718.3896030339,94.4075946336
834,MOF_net-gar_node1-N10_node2-N48_edge1-E13.cif,72.6001868126,13.6824305998,639.3399165195,120.4917565849
835,MOF_net-bcu-b_node1-N77_node2-N77_edge1-E0.cif,103.6335997831,57.1808772389,372.6411587067,205.6084937198
836,MOF_net-gar_node1-N78_node2-N48_edge1-E0.cif,66.2225277273,24.26420916,440.3848238067,161.3588282184
837,MOF_net-ctn_node1-N66_node2-N55_edge1-E15.cif,96.7806280364,8.308950226,1019.0893851561,87.4923334234
838,MOF_net-gar_node1-N55_node2-N45_edge1-E0.cif,66.491026353,25.5787273359,435.8288312229,167.6609228404
839,MOF_net-ocu_node1-N47_node2-N31_edge1-E13.cif,64.3049955875,21.3846128407,482.9632628721,160.6093321122
840,MOF_net-iac_node1-N74_node2-N19_edge1-E7.cif,56.3163026043,19.9101162598,419.0432978633,148.1489443115
841,MOF_net-gar_node1-N42_node2-N58_edge1-E8.cif,60.4964313046,19.2489015807,475.7337834581,151.37013174
842,MOF_net-ocu_node1-N47_node2-N76_edge1-E15.cif,70.1140907399,24.1220225786,494.1037208294,169.9912383408
843,MOF_net-gar_node1-N74_node2-N33_edge1-E15.cif,70.1740641083,12.5546655811,645.7439287352,115.5284246301
844,MOF_net-gar_node1-N55_node2-N48_edge1-E14.cif,58.0945065036,18.3608901093,467.4020056036,147.723380028
845,MOF_net-gar_node1-N55_node2-N46_edge1-E15.cif,72.6880804016,14.3524813859,621.1149746184,122.6410308606
846,MOF_net-llk_node1-N83_node2-N72_edge1-E5.cif,58.0914823014,17.8653379729,458.6617535118,141.0559158949
847,MOF_net-ibd_node1-N18_node2-N49_edge1-E8.cif,61.4046323129,24.0043360065,448.9480008333,175.5030240475
848,MOF_net-iac_node1-N74_node2-N39_edge1-E8.cif,62.0729578255,17.1714155894,520.7612870222,144.0596484458
849,MOF_net-fgl_node1-N24_node2-N42_edge1-E7.cif,79.6657144661,14.3572996794,647.925796057,116.7687365428
850,MOF_net-ctn_node1-N83_node2-N79_edge1-E1.cif,132.0629872291,7.7523358173,1359.9878319152,79.8337414721
851,MOF_net-gar_node1-N10_node2-N16_edge1-E8.cif,61.4224110403,15.7552795456,548.5805250602,140.7147550741
852,MOF_net-iac_node1-N78_node2-N19_edge1-E1.cif,73.8573052829,18.5930221027,547.7060233639,137.8808793411
853,MOF_net-gar_node1-N29_node2-N48_edge1-E1.cif,79.9548154787,19.6036834796,562.2169341775,137.8468921289
854,MOF_net-gar_node1-N78_node2-N20_edge1-E0.cif,59.8048428618,22.2752114745,435.5997711956,162.2456737161
855,MOF_net-tbo_node1-N66_node2-N24_edge1-E8.cif,81.103379943,8.9051689797,835.3941344602,91.726459948
856,MOF_net-bcu-b_node1-N77_node2-N76_edge1-E8.cif,78.6331785809,36.8652641066,439.0989270993,205.8609127667
857,MOF_net-llk_node1-N83_node2-N27_edge1-E8.cif,57.9629510858,15.3739333955,480.3662670445,127.4110247434
858,MOF_net-gar_node1-N73_node2-N43_edge1-E1.cif,71.6044045101,19.0501909037,517.2647618019,137.6171274308
859,MOF_net-gar_node1-N29_node2-N45_edge1-E15.cif,73.1190927639,15.3338499184,610.9584404797,128.1244703478
860,MOF_net-ctn_node1-N83_node2-N78_edge1-E5.cif,72.3105863817,8.8613274767,772.3577096149,94.6488603744
861,MOF_net-gar_node1-N18_node2-N14_edge1-E8.cif,59.8609312539,17.3772176031,496.3012214191,144.0728391728
862,MOF_net-eea_node1-N83_node2-N43_edge1-E10.cif,56.0462222483,14.2178478764,454.292737412,115.2453238194
863,MOF_net-bcu-b_node1-N77_node2-N76_edge1-E1.cif,81.1810308491,36.2016322883,435.7587646393,194.3209934496
864,MOF_net-gar_node1-N73_node2-N12_edge1-E13.cif,68.3599891544,12.3821782574,639.3819144303,115.8124940768
865,MOF_net-gar_node1-N42_node2-N33_edge1-E14.cif,55.678032688,17.4841715206,460.8459054411,144.7161199189
866,MOF_net-bcu-b_node1-N77_node2-N76_edge1-E5.cif,104.2311224808,64.9239106971,335.8516541245,209.1966610439
867,MOF_net-eea_node1-N83_node2-N47_edge1-E8.cif,78.9617447775,10.0428324164,748.4017557084,95.1862630937
868,MOF_net-gar_node1-N79_node2-N17_edge1-E10.cif,59.9932322997,22.8684021165,404.449697138,154.169361368
869,MOF_net-gar_node1-N73_node2-N20_edge1-E14.cif,46.8517804359,15.7420893082,420.9042960763,141.4228649882
870,MOF_net-gar_node1-N18_node2-N36_edge1-E0.cif,65.8155445972,22.1141815694,462.2275590987,155.3095736096
871,MOF_net-gar_node1-N10_node2-N20_edge1-E0.cif,63.4282230943,22.718142531,459.2957628187,164.5063678998
872,MOF_net-gar_node1-N18_node2-N36_edge1-E1.cif,73.9337597564,17.0056941476,579.1344965098,133.208214359
873,MOF_net-gar_node1-N55_node2-N43_edge1-E8.cif,60.4824807806,20.5242144839,462.6698618875,157.0030752385
874,MOF_net-gar_node1-N29_node2-N30_edge1-E1.cif,78.6722580162,18.2221527311,590.0347190175,136.6644740815
875,MOF_net-ocu_node1-N47_node2-N9_edge1-E1.cif,78.1633102713,31.5850674129,435.2868396059,175.8953673427
876,MOF_net-gar_node1-N42_node2-N33_edge1-E0.cif,66.7723932933,23.1952595858,454.7500225424,157.9701475311
877,MOF_net-gar_node1-N79_node2-N46_edge1-E1.cif,81.7733685673,14.792703612,652.0049407743,117.9469063271
878,MOF_net-iac_node1-N73_node2-N28_edge1-E8.cif,63.5723925052,17.4771239205,536.1413521884,147.3943087851
879,MOF_net-iac_node1-N42_node2-N19_edge1-E13.cif,70.9684064146,14.1526724433,626.7457625115,124.9869897064
880,MOF_net-gar_node1-N78_node2-N36_edge1-E1.cif,73.9740051861,16.9455051215,581.2688404878,133.1534515222
881,MOF_net-gar_node1-N29_node2-N70_edge1-E1.cif,78.2982374461,17.8621615963,605.7028063122,138.1788627508
882,MOF_net-gar_node1-N29_node2-N15_edge1-E0.cif,72.255688891,22.8896919069,509.5491556239,161.4187528025
883,MOF_net-ctn_node1-N83_node2-N78_edge1-E14.cif,83.9886299816,7.9287717795,906.6873781167,85.5939345364
884,MOF_net-gar_node1-N74_node2-N45_edge1-E0.cif,62.9700652615,24.716920726,408.1888429984,160.2217058494
885,MOF_net-gar_node1-N79_node2-N48_edge1-E15.cif,81.007563047,12.198706497,722.9319067454,108.8643308845
886,MOF_net-gar_node1-N79_node2-N33_edge1-E3.cif,63.6461370542,21.318833052,466.580892418,156.2853711329
887,MOF_net-gar_node1-N29_node2-N58_edge1-E0.cif,71.2301729889,23.2732733207,500.3204352226,163.471373833
888,MOF_net-eea_node1-N83_node2-N58_edge1-E13.cif,105.5187243054,7.9579708988,1113.2533293788,83.9589149362
889,MOF_net-gar_node1-N42_node2-N14_edge1-E5.cif,60.3857964471,26.8293481247,389.0713108177,172.8639888426
890,MOF_net-ctn_node1-N83_node2-N79_edge1-E5.cif,98.3016091741,8.3383111862,1011.8184632295,85.82623704
891,MOF_net-gar_node1-N73_node2-N53_edge1-E0.cif,62.7882298382,20.0641380798,481.3363983014,153.8122667774
892,MOF_net-gar_node1-N18_node2-N30_edge1-E7.cif,65.0328961868,22.0193596847,456.075709861,154.4217724835
893,MOF_net-gar_node1-N79_node2-N17_edge1-E8.cif,69.729719031,13.8013878216,628.6482476538,124.4264051225
894,MOF_net-gar_node1-N55_node2-N70_edge1-E1.cif,74.2510695273,16.8600307511,591.1749681832,134.2368292645
895,MOF_net-gar_node1-N79_node2-N13_edge1-E2.cif,60.0816108883,26.88594295,369.9082558579,165.5303863644
896,MOF_net-gar_node1-N10_node2-N70_edge1-E13.cif,74.2066109389,11.7970029129,715.0850719657,113.6807161817
897,MOF_net-iac_node1-N29_node2-N39_edge1-E15.cif,84.2622940467,15.1388601672,716.2342368152,128.6811625623
898,MOF_net-gar_node1-N42_node2-N53_edge1-E15.cif,74.1998217412,14.6062059008,644.0076452263,126.7726531832
899,MOF_net-gar_node1-N18_node2-N47_edge1-E1.cif,75.801814984,19.7350803458,533.7671545965,138.9668266403
900,MOF_net-eea_node1-N83_node2-N33_edge1-E2.cif,56.5143034324,12.0128183221,512.000661466,108.8321106945
901,MOF_net-gar_node1-N78_node2-N13_edge1-E14.cif,49.114348146,16.4323508816,434.1259871815,145.2469760361
902,MOF_net-gar_node1-N29_node2-N20_edge1-E0.cif,67.963022884,24.9229037694,464.5088243204,170.3412861485
903,MOF_net-gar_node1-N42_node2-N58_edge1-E14.cif,55.3016264216,18.4245100628,445.8759709287,148.5498138969
904,MOF_net-gar_node1-N29_node2-N45_edge1-E13.cif,73.2580939446,14.772951645,622.05687309,125.4416489942
905,MOF_net-ana-f_node1-N66_node2-N83_edge1-none.cif,69.6337061545,6.9609730033,761.9433267371,76.1680976116
906,MOF_net-gar_node1-N78_node2-N53_edge1-E0.cif,66.7034189861,21.498628098,498.1947464066,160.5690343337
907,MOF_net-gar_node1-N10_node2-N13_edge1-E5.cif,59.8204049589,25.1250884369,415.6738826098,174.5866325821
908,MOF_net-gar_node1-N29_node2-N69_edge1-E8.cif,63.6867954219,17.3029521747,540.6603564308,146.8910506187
909,MOF_net-soc_node1-N24_node2-N30_edge1-E1.cif,79.6335304569,16.912718617,611.6243017891,129.8979168213
910,MOF_net-eea_node1-N83_node2-N21_edge1-E13.cif,105.8961891912,8.1621531373,1094.3787785011,84.3513562531
