,filename,uptake_low_p (cm3 methane/g framework),uptake_low_p (cm3 methane/cm3 framework),uptake_high_p (cm3 methane/g framework),uptake_high_p (cm3 methane/cm3 framework)
4668,MOF_net-wlp_node1-N85_edge1-E14.cif,73.6697051092,14.2026354664,667.8075788876,128.7452907619
4669,MOF_net-unr_node1-N29_edge1-E0.cif,89.6010198364,21.5793279893,587.0741263892,141.3897425554
4670,MOF_net-uoy_node1-N79_edge1-E13.cif,113.4945271491,8.3712037419,1172.5067136224,86.4825188932
4671,MOF_net-bcu_node1-N77_edge1-E5.cif,88.6624373001,50.1626916083,365.9120895231,207.0226790672
4672,MOF_net-utq_node1-N83_edge1-none.cif,40.2517816404,12.1609246836,432.2440255031,130.5901707912
4673,MOF_net-sod-g_node1-N83_edge1-E2.cif,159.231593636,6.2177686778,1782.5530912338,69.6061788
4674,MOF_net-wnh_node1-N64_edge1-E14.cif,52.5121418481,17.8772965698,398.8625415694,135.7892421692
4675,MOF_net-sml_node1-N17_edge1-E7.cif,77.0855162566,42.974413039,346.784498686,193.3289287762
4676,MOF_net-pbp_node1-N66_edge1-E8.cif,103.5129707988,6.8827595737,1143.1033186347,76.0069511036
4677,MOF_net-ghw_node1-N85_edge1-E8.cif,87.6120671554,35.3527394242,519.7113029322,209.7110462627
4678,MOF_net-sxb_node1-N15_edge1-E1.cif,74.3357163371,22.8265042309,531.8823890298,163.3268124908
4679,MOF_net-unl_node1-N4_edge1-E14.cif,57.1915549881,17.0114157993,486.2261796814,144.6261728113
4680,MOF_net-lcy-e_node1-N21_edge1-E1.cif,73.5142172209,16.4809251122,571.2422016247,128.0650233632
4681,MOF_net-snk_node1-N21_edge1-E15.cif,62.7539862022,16.5814463723,551.9668254303,145.8458477153
4682,MOF_net-wga_node1-N86_edge1-E13.cif,97.4951583338,11.4806821732,912.0824540782,107.403577264
4683,MOF_net-wgt_node1-N0_edge1-E1.cif,75.3157405056,20.946344735,589.2764130631,163.8858863943
4684,MOF_net-gme_node1-N79_edge1-E10.cif,76.2490432813,10.2007728625,729.6008597617,97.6076856897
4685,MOF_net-ulg_node1-N18_edge1-E14.cif,76.3226924548,9.3796616656,728.1106002569,89.4810031707
4686,MOF_net-sst_node1-N54_edge1-E13.cif,89.5835713427,10.0910766633,924.0337042998,104.08710894
4687,MOF_net-hjm_node1-N42_edge1-E0.cif,100.7300508467,85.631586221,189.5074451806,161.1021040404
4688,MOF_net-uns_node1-N41_edge1-E13.cif,83.1076395444,13.0363494327,776.0194284676,121.7272021146
4689,MOF_net-rho_node1-N73_edge1-E13.cif,104.7132202161,7.7707561638,1122.8023525144,83.32303489
4690,MOF_net-umv_node1-N55_edge1-E13.cif,95.4736338474,9.3313348299,980.744464104,95.8553121771
4691,MOF_net-ull_node1-N73_edge1-E15.cif,75.4535436265,10.1042666399,764.5235649455,102.3802141216
4692,MOF_net-whr_node1-N61_edge1-E13.cif,72.6304025643,14.7353128739,648.805340565,131.6301349018
4693,MOF_net-whw_node1-N49_edge1-none.cif,20.3093266461,27.3913909624,68.4836571015,92.3645898701
4694,MOF_net-qtz-x_node1-N70_edge1-E0.cif,90.0673338171,52.942249034,366.6876128286,215.5417074461
4695,MOF_net-ukm_node1-N29_edge1-E8.cif,72.9990827569,18.6782648468,614.1302944877,157.137430467
4696,MOF_net-uos_node1-N74_edge1-E1.cif,75.1017765801,11.8185599366,697.5818373966,109.7765343433
4697,MOF_net-ukj_node1-N41_edge1-E2.cif,65.8863931763,27.1461988991,446.3036483086,183.8839102019
4698,MOF_net-wgc_node1-N0_edge1-E1.cif,77.1273758179,15.9056522747,645.7904879557,133.1786390345
4699,MOF_net-ana_node1-N42_edge1-E5.cif,60.9330763486,19.4086863099,468.0898634983,149.0981560412
4700,MOF_net-nfb_node1-N55_edge1-E15.cif,84.301508733,11.3270962759,816.7319624957,109.7394543689
4701,MOF_net-snk_node1-N15_edge1-E1.cif,69.2234950482,22.4270868712,505.5836305233,163.7994151338
4702,MOF_net-vby_node1-N58_edge1-E1.cif,70.6991185214,18.2095752884,571.300659577,147.1467055099
4703,MOF_net-vce_node1-N86_edge1-E14.cif,68.6141505386,16.4775885743,602.3647419089,144.6570176982
4704,MOF_net-wmy_node1-N38_edge1-E14.cif,58.0853390641,22.9426741148,421.1468733121,166.3455120437
4705,MOF_net-wmn_node1-N48_edge1-E15.cif,69.0261707329,17.9517453127,514.2599699127,133.7444031212
4706,MOF_net-ull_node1-N74_edge1-E1.cif,73.3141731192,12.8917846375,660.7061797027,116.1805612072
4707,MOF_net-wmy_node1-N81_edge1-E0.cif,66.2672921223,29.2246958329,387.6077138875,170.9397981728
4708,MOF_net-snl_node1-N21_edge1-E0.cif,62.2896389493,25.6653837411,440.2860870566,181.41237565
4709,MOF_net-unw_node1-N4_edge1-E13.cif,80.3552789359,12.090219097,713.0908208324,107.2913239069
4710,MOF_net-wgl_node1-N86_edge1-E14.cif,70.7315668104,16.0411497337,622.4782200604,141.1712872234
4711,MOF_net-vbp_node1-N61_edge1-E8.cif,65.7179914442,20.6597462486,502.0635100414,157.8335626238
4712,MOF_net-vby_node1-N47_edge1-E13.cif,61.4139690453,18.4366118088,497.4142944907,149.3248913596
4713,MOF_net-wir_node1-N15_edge1-E14.cif,55.6118061429,19.8587972433,421.0599321213,150.3591485197
4714,MOF_net-ukr_node1-N10_edge1-E3.cif,58.9936231527,12.1549924117,546.3119755064,112.5616221183
4715,MOF_net-snz_node1-N14_edge1-E1.cif,73.1910947841,18.6787360674,536.8870620321,137.0162826402
4716,MOF_net-ato_node1-N73_edge1-E8.cif,63.3939331071,9.8244769424,660.1751293582,102.310663157
4717,MOF_net-pcu_node1-N45_edge1-none.cif,0.0,0.0,0.0,0.0
4718,MOF_net-vci_node1-N59_edge1-E1.cif,74.1866910153,26.2254638234,489.8728538087,173.1731477682
4719,MOF_net-ukd_node1-N29_edge1-E13.cif,89.8485678106,10.9765182699,875.4133514485,106.946508776
4720,MOF_net-dia-j_node1-N61_edge1-E3.cif,50.838635145,22.9164394825,290.9636040949,131.1571368082
4721,MOF_net-wkf_node1-N44_edge1-E13.cif,62.3180032814,16.5643245657,508.5899470727,135.1848344071
4722,MOF_net-smg_node1-N38_edge1-E13.cif,71.6937832441,15.0219911443,625.5360541478,131.0685060917
4723,MOF_net-vcf_node1-N38_edge1-E8.cif,65.4841242739,22.9589552548,467.7048031291,163.9788844476
4724,MOF_net-wim_node1-N38_edge1-E8.cif,67.6454543097,20.5303004872,488.9647897492,148.4001277491
4725,MOF_net-rho_node1-N18_edge1-E14.cif,71.7248065242,9.2763796273,742.0759844864,95.9748639001
4726,MOF_net-whw_node1-N30_edge1-E8.cif,62.1343258853,23.5778458558,430.39318511,163.3194539623
4727,MOF_net-smd_node1-N61_edge1-E15.cif,76.6623360642,16.4099964172,640.1893811711,137.0360726098
4728,MOF_net-ukr_node1-N78_edge1-E15.cif,98.9213112915,8.8218310444,1007.2590230753,89.8276499114
4729,MOF_net-ula_node1-N54_edge1-E8.cif,70.0040427476,14.1082882603,666.4723021336,134.3177191906
4730,MOF_net-sme_node1-N61_edge1-E15.cif,76.0132983534,17.90033326,610.5010176796,143.7665764911
4731,MOF_net-ukd_node1-N4_edge1-E8.cif,64.8502870116,16.7965690053,525.5272920759,136.1143617443
4732,MOF_net-wlu_node1-N85_edge1-E14.cif,70.5664043548,14.4671506581,641.0756328908,131.4299325448
4733,MOF_net-bcs_node1-N30_edge1-E13.cif,62.8043282381,18.3017921706,548.4997785623,159.8381709426
4734,MOF_net-une_node1-N79_edge1-E7.cif,76.7898662519,12.2675965628,712.2733522107,113.7895213766
4735,MOF_net-une_node1-N42_edge1-E1.cif,72.5773208018,18.1482464686,552.5769542762,138.1740555907
4736,MOF_net-wir_node1-N46_edge1-E13.cif,71.6080005791,22.1164190014,470.2955821234,145.2526821675
4737,MOF_net-sxc_node1-N13_edge1-E0.cif,65.1774186147,36.3195562325,364.2041768304,202.9496466973
4738,MOF_net-oof_node1-N77_edge1-E5.cif,94.4568742148,58.7361291073,328.6167029581,204.3437627192
4739,MOF_net-vbm_node1-N49_edge1-E3.cif,72.9204670857,43.1275433637,324.8130905785,192.1050592361
4740,MOF_net-ecs_node1-N76_edge1-E7.cif,84.5271622492,33.4422590555,370.5463216918,146.6026511758
4741,MOF_net-ukr_node1-N18_edge1-E7.cif,68.1132527352,11.9226164091,602.6591921913,105.4901078039
4742,MOF_net-tsi_node1-N77_edge1-E1.cif,81.5016774003,32.85811328,450.8622834784,181.7690685244
4743,MOF_net-wse_node1-N73_edge1-E3.cif,59.1315633815,10.452577791,542.7825481794,95.9466735527
4744,MOF_net-wir_node1-N47_edge1-E15.cif,67.3303265167,18.6883911663,489.564901571,135.8849846005
4745,MOF_net-lcs_node1-N4_edge1-E8.cif,62.9942723779,16.1628104593,527.8431251449,135.4318108917
4746,MOF_net-vmx_node1-N77_edge1-E13.cif,74.3077547082,22.9119676053,560.3579999841,172.7801410962
4747,MOF_net-lcs_node1-N4_edge1-E0.cif,64.8729444834,18.8029212908,487.7662032217,141.3752620682
4748,MOF_net-unr_node1-N18_edge1-E1.cif,84.869394788,12.1685352682,746.4914948999,107.0316114045
4749,MOF_net-lcy-e_node1-N17_edge1-E15.cif,76.4694828921,13.7567518616,653.1268401141,117.4965951615
4750,MOF_net-wlg_node1-N0_edge1-E0.cif,73.8183946819,21.3373071665,550.812123284,159.2129917778
4751,MOF_net-kfi_node1-N29_edge1-E8.cif,87.6716141434,10.8522303767,846.2588033842,104.7522117888
4752,MOF_net-wip_node1-N15_edge1-E14.cif,57.6146405973,24.5847031527,388.6263200166,165.8304662823
4753,MOF_net-uli_node1-N10_edge1-E0.cif,82.2944348452,13.1636961114,689.4056195877,110.2763035045
4754,MOF_net-ske_node1-N49_edge1-none.cif,33.408765769,39.2666522521,91.6974140347,107.7756207521
4755,MOF_net-wkq_node1-N61_edge1-E3.cif,65.2080945978,42.8357774651,274.9975294653,180.6483236213
4756,MOF_net-vby_node1-N20_edge1-E7.cif,66.0804979134,35.9256465805,354.0512090082,192.4852113387
4757,MOF_net-vbm_node1-N16_edge1-E0.cif,66.7651257692,27.1242624106,453.6291642099,184.2931672094
4758,MOF_net-whq_node1-N38_edge1-E13.cif,74.838421664,14.7297846746,647.333137787,127.4088565781
4759,MOF_net-wna_node1-N17_edge1-E3.cif,64.6485376019,37.1469232228,338.4175917635,194.454086122
4760,MOF_net-wgm_node1-N85_edge1-E8.cif,77.9232486736,16.2870231403,673.1414908226,140.695764414
4761,MOF_net-whr_node1-N81_edge1-E0.cif,71.4609811975,27.6214652627,447.2086762542,172.8573930744
4762,MOF_net-hex_node1-N84_edge1-E8.cif,64.3436317305,29.7549763163,428.9966207465,198.3845789674
4763,MOF_net-uoa_node1-N29_edge1-E15.cif,94.5415485729,11.6051784018,871.8813022287,107.0253048555
4764,MOF_net-uoa_node1-N18_edge1-E8.cif,64.4192986968,12.4867905524,615.7439504351,119.353453057
4765,MOF_net-yft_node1-N86_edge1-E8.cif,85.5064901015,21.2595484046,609.903420939,151.6407852102
4766,MOF_net-uka_node1-N10_edge1-E0.cif,80.8364758597,18.3710244775,595.4688621628,135.3271889461
4767,MOF_net-nfc_node1-N41_edge1-E3.cif,130.0862554146,78.6967881664,367.7220643128,222.4565947195
4768,MOF_net-smm_node1-N17_edge1-E5.cif,64.7160320801,22.6571184403,458.4522412756,160.5043819271
4769,MOF_net-wgq_node1-N85_edge1-E5.cif,87.427418123,36.2793873111,499.6270426316,207.3281286339
4770,MOF_net-sxc_node1-N46_edge1-E7.cif,87.3532232305,63.1755607964,253.0591977235,183.0173648965
4771,MOF_net-gie_node1-N57_edge1-E3.cif,54.3887675923,15.0951456051,453.4621233261,125.8546034601
4772,MOF_net-wiv_node1-N36_edge1-E1.cif,68.9240886299,24.2601639738,479.9747764342,168.9433550892
4773,MOF_net-upb_node1-N42_edge1-E1.cif,72.3557689931,16.9739526458,576.2611178261,135.1851975551
4774,MOF_net-wgq_node1-N85_edge1-E8.cif,75.1331690969,22.2354738444,591.4869972465,175.0491003466
4775,MOF_net-wkq_node1-N61_edge1-E5.cif,71.1482832403,34.6953543056,399.014264459,194.5787115009
4776,MOF_net-lcy-a_node1-N4_edge1-E14.cif,68.5900618828,11.6782790021,590.0556677422,100.4640399139
4777,MOF_net-lcs-e_node1-N45_edge1-E7.cif,65.3981407124,29.8205468638,335.0391194246,152.7726882322
4778,MOF_net-sxb_node1-N70_edge1-E7.cif,81.7210685468,56.5509155373,280.9896802966,194.4446390614
4779,MOF_net-uma_node1-N41_edge1-E8.cif,95.9298381621,10.6417499508,900.1218060761,99.8528859119
4780,MOF_net-smn_node1-N61_edge1-E8.cif,66.8641892923,24.4816326985,485.4296065729,177.7350395614
4781,MOF_net-snk_node1-N13_edge1-E3.cif,56.7304399125,52.4770146952,203.4435796347,188.1901803441
4782,MOF_net-qtz-e_node1-N48_edge1-none.cif,0.0003146695,0.0006201088,0.00149468,0.0029455169
4783,MOF_net-zfk_node1-N0_edge1-E1.cif,76.2533215276,19.5783124694,580.6331007838,149.0796210514
4784,MOF_net-wiv_node1-N36_edge1-E13.cif,63.7280837872,17.2112002853,546.6651425278,147.6391992021
4785,MOF_net-umn_node1-N29_edge1-E15.cif,104.0436847474,10.2426372911,990.5017038775,97.5104804644
4786,MOF_net-yfm_node1-N85_edge1-E5.cif,87.4242945624,20.4789101485,578.437181957,135.4973824512
4787,MOF_net-wln_node1-N86_edge1-E0.cif,93.9487145793,19.581725164,642.460185951,133.9079395223
4788,MOF_net-vdb_node1-N0_edge1-E14.cif,64.3794698973,18.6492175998,524.1366636,151.8300586676
4789,MOF_net-umk_node1-N42_edge1-E8.cif,69.9000096696,12.6535817055,622.9569389364,112.7701779025
4790,MOF_net-wkl_node1-N61_edge1-E0.cif,79.9752551459,21.6967655504,505.9787483934,137.2687371531
4791,MOF_net-und_node1-N79_edge1-E0.cif,88.356410266,10.6551860331,839.4326113909,101.2299006905
4792,MOF_net-wiu_node1-N13_edge1-E7.cif,66.1440450084,35.2316747779,357.7339581679,190.5472589343
4793,MOF_net-und_node1-N79_edge1-E13.cif,112.3077777704,8.4043115284,1159.3956058805,86.7608820146
4794,MOF_net-wne_node1-N14_edge1-E14.cif,52.7796122848,18.3216943869,419.1524412711,145.5028295597
4795,MOF_net-snl_node1-N45_edge1-E8.cif,61.7461761525,30.382879237,376.1491563861,185.0882938136
4796,MOF_net-upd_node1-N57_edge1-E1.cif,75.4922136428,15.5631089593,627.1005551842,129.2800117765
4797,MOF_net-umh_node1-N41_edge1-E1.cif,105.7975412785,10.5216505913,964.7591273621,95.9460713381
4798,MOF_net-ukm_node1-N74_edge1-E15.cif,65.2231790024,12.8361341919,620.5214715131,122.1206478915
4799,MOF_net-hal_node1-N29_edge1-E3.cif,73.1004248432,16.6738074846,565.0033832817,128.8741845369
4800,MOF_net-qtz-e_node1-N45_edge1-none.cif,0.0,0.0,0.0,0.0
4801,MOF_net-uox_node1-N55_edge1-E13.cif,89.5570829517,9.5475135705,930.7829919155,99.2290386601
4802,MOF_net-sxg_node1-N38_edge1-E15.cif,73.2925301264,18.2864031148,581.2683080954,145.0257834102
4803,MOF_net-rho_node1-N10_edge1-E14.cif,81.3998291508,9.7846625549,815.7679788348,98.0593507296
4804,MOF_net-lcs_node1-N55_edge1-E1.cif,81.555454493,12.9616826579,742.5313124111,118.01117773
4805,MOF_net-snl_node1-N33_edge1-E15.cif,67.107791907,15.3377466537,592.9451444467,135.5199172352
4806,MOF_net-son_node1-N14_edge1-E14.cif,56.7349822066,29.3854631609,371.4654483599,192.3977733629
4807,MOF_net-ukj_node1-N24_edge1-E13.cif,87.0026912714,10.9635857821,865.3330198011,109.0443600541
4808,MOF_net-uow_node1-N55_edge1-E15.cif,85.5408896417,10.5132680196,855.7294921532,105.1720825085
4809,MOF_net-yfs_node1-N85_edge1-E0.cif,85.3337040432,20.6812662083,590.7724144734,143.1781464219
4810,MOF_net-wna_node1-N16_edge1-E15.cif,72.1382034172,14.376397782,635.0818506002,126.5652438774
4811,MOF_net-fcn_node1-N86_edge1-E10.cif,81.029753807,24.281402156,439.0921077192,131.5784825962
4812,MOF_net-xff_node1-N59_edge1-E1.cif,74.8720213551,24.1557306319,508.3242946428,163.9991082491
4813,MOF_net-unl_node1-N55_edge1-E13.cif,78.7227139276,10.9519318586,804.3936486625,111.9075294554
4814,MOF_net-sxg_node1-N53_edge1-E15.cif,72.1619196296,15.7451113049,620.404080868,135.3668438616
4815,MOF_net-sxg_node1-N45_edge1-E14.cif,51.2697431412,22.9505347059,371.7806632866,166.4249612537
4816,MOF_net-pcu_node1-N48_edge1-E0.cif,76.4481055684,43.2502462322,346.9589342773,196.2907939756
4817,MOF_net-cha_node1-N10_edge1-E0.cif,85.0357337884,11.8500510983,777.1902582159,108.3044017222
4818,MOF_net-lcs_node1-N18_edge1-E15.cif,84.2673476534,10.5982225475,817.7908177968,102.8527576303
4819,MOF_net-wlb_node1-N85_edge1-E15.cif,89.8213257993,13.8676594885,787.9699651518,121.6559549378
4820,MOF_net-ukv_node1-N29_edge1-E0.cif,79.8995979919,19.5287779254,606.3255271949,148.1959467715
4821,MOF_net-uma_node1-N24_edge1-E14.cif,84.8733955322,9.9750703827,833.9061143087,98.0080051068
4822,MOF_net-uow_node1-N74_edge1-E15.cif,75.477265047,9.9688728605,758.5431080686,100.1867224367
4823,MOF_net-uli_node1-N18_edge1-E14.cif,70.7079337161,11.3998093074,607.5443646119,97.950675948
4824,MOF_net-umk_node1-N55_edge1-E1.cif,93.7110790557,10.7080323109,886.5267033971,101.3002590523
4825,MOF_net-uou_node1-N42_edge1-E15.cif,78.2577258699,11.5173076678,737.4195996692,108.5271558209
4826,MOF_net-ulj_node1-N73_edge1-E5.cif,57.9036943085,16.9579614768,462.1184483137,135.3382877861
4827,MOF_net-ums_node1-N18_edge1-E7.cif,70.7835409204,14.0359016561,606.2650853819,120.2183022391
4828,MOF_net-crs_node1-N14_edge1-E0.cif,67.7872816008,23.5166198106,409.8085614954,142.1699160704
4829,MOF_net-afi_node1-N4_edge1-E13.cif,90.2968689121,9.8823269046,863.456461607,94.4989469103
4830,MOF_net-rob_node1-N20_edge1-E7.cif,79.4988511973,59.3579728904,256.2796904445,191.3517326184
4831,MOF_net-zni_node1-N73_edge1-E7.cif,57.9380309727,19.8453613107,483.9717460591,165.773568819
4832,MOF_net-wjf_node1-N79_edge1-E1.cif,101.0566039528,9.5864931863,982.3934850277,93.1924098186
4833,MOF_net-uki_node1-N41_edge1-E15.cif,95.0929147386,10.4660358768,923.4901820271,101.6403945922
4834,MOF_net-ums_node1-N73_edge1-E15.cif,85.6283649145,9.2874885679,870.4416038302,94.4104964831
4835,MOF_net-soh_node1-N0_edge1-E15.cif,80.1828981175,14.0715508896,712.4986591351,125.0386475945
4836,MOF_net-wkl_node1-N61_edge1-E1.cif,85.2749952112,17.8789294857,619.2458897395,129.8323567133
4837,MOF_net-uke_node1-N78_edge1-E15.cif,75.8170930577,11.199105316,748.1437015117,110.5099096631
4838,MOF_net-gme_node1-N79_edge1-E8.cif,112.4662358825,8.2594722074,1153.8722480258,84.7398838298
4839,MOF_net-ana_node1-N10_edge1-E8.cif,73.9254604601,11.9061377818,720.9873577916,116.1193284069
4840,MOF_net-smm_node1-N16_edge1-E1.cif,76.2283453778,18.2540326456,576.5294074954,138.0587047172
4841,MOF_net-uox_node1-N18_edge1-E7.cif,71.9759312509,16.195839146,576.4074059301,129.7017137088
4842,MOF_net-ubt_node1-N85_edge1-E8.cif,88.9423521085,13.4836850662,772.7951732454,117.1559610204
4843,MOF_net-qtz-x_node1-N44_edge1-E8.cif,83.2767767952,59.2946824129,283.776162766,202.0541391622
4844,MOF_net-srs-a_node1-N66_edge1-E1.cif,206.7629964485,6.3604539417,2231.5445754776,68.6468891193
4845,MOF_net-uky_node1-N73_edge1-E0.cif,65.7097605613,15.5778776489,548.7682814064,130.0970369139
4846,MOF_net-uox_node1-N18_edge1-E13.cif,84.6343620061,9.6057552581,869.0692675317,98.636847828
4847,MOF_net-upc_node1-N41_edge1-E15.cif,86.4545005904,13.3345210461,749.1392266245,115.5453182384
4848,MOF_net-smm_node1-N14_edge1-E3.cif,62.6381992542,31.5800777619,335.5052176881,169.1504703245
4849,MOF_net-hex_node1-N60_edge1-E4.cif,89.4142390192,51.2880274079,367.8100429322,210.9759225125
4850,MOF_net-uoa_node1-N41_edge1-E5.cif,81.7455199351,14.7351228214,686.366921851,123.7217758486
4851,MOF_net-uns_node1-N73_edge1-E13.cif,71.4814153198,10.689665371,712.2889668657,106.5190255285
4852,MOF_net-bcg_node1-N84_edge1-E8.cif,85.6967115038,57.4691663127,312.7179089382,209.712102161
4853,MOF_net-ict_node1-N78_edge1-E15.cif,72.6933661436,12.1477814663,714.0228223263,119.3202855739
4854,MOF_net-lhb_node1-N31_edge1-E0.cif,84.2193178758,58.7877598712,288.1585995696,201.1438584828
4855,MOF_net-son_node1-N16_edge1-E14.cif,58.5131679567,28.0012133595,397.6111647274,190.2750346023
4856,MOF_net-wiu_node1-N13_edge1-E0.cif,64.8016840646,35.4652279699,356.6089076418,195.1680174393
4857,MOF_net-qtz-x_node1-N48_edge1-E7.cif,84.2155968648,65.5785618541,218.4846860944,170.1337048555
4858,MOF_net-lcy-e_node1-N14_edge1-E13.cif,71.7234858455,12.4749168253,660.4944469103,114.8802681808
4859,MOF_net-smm_node1-N43_edge1-E15.cif,64.7904431368,17.2960680173,514.3521495402,137.3083642058
4860,MOF_net-wlm_node1-N0_edge1-E14.cif,71.282981554,12.2107747035,674.2725713106,115.5028911183
4861,MOF_net-umr_node1-N73_edge1-E14.cif,58.0938057602,10.372437221,587.995616393,104.9844736013
4862,MOF_net-ukc_node1-N4_edge1-E8.cif,65.5645633286,14.8327759803,554.4008866266,125.4229989057
4863,MOF_net-ums_node1-N4_edge1-E13.cif,86.1439368601,10.5072465409,804.6519332871,98.1459235652
4864,MOF_net-uka_node1-N73_edge1-E13.cif,77.5057520068,9.5509723168,798.5356901848,98.4029194408
4865,MOF_net-uoa_node1-N29_edge1-E0.cif,81.5390821785,18.2807488947,629.0247138623,141.0249236988
4866,MOF_net-umu_node1-N73_edge1-E1.cif,81.4360190431,11.4049243838,752.4424033895,105.3778022876
4867,MOF_net-snl_node1-N49_edge1-E1.cif,79.0342834752,24.1708936983,540.2511737534,165.2239144452
4868,MOF_net-ato_node1-N74_edge1-E14.cif,56.306952862,10.0921419866,577.7153528616,103.5464551462
4869,MOF_net-wjb_node1-N61_edge1-E8.cif,68.0221990774,16.4315029944,549.1419186422,132.651210971
4870,MOF_net-ato_node1-N18_edge1-E14.cif,61.6203630096,10.4438673559,627.198854755,106.3022242144
4871,MOF_net-uml_node1-N18_edge1-E0.cif,73.8569325905,14.4330503442,611.2323818761,119.4464409795
4872,MOF_net-bcs_node1-N16_edge1-E15.cif,67.0084851793,20.8166938986,532.1465825305,165.3153699581
4873,MOF_net-snp_node1-N45_edge1-E3.cif,76.2639028749,80.5246491157,141.7625140795,149.682566374
4874,MOF_net-unl_node1-N10_edge1-E14.cif,61.5124788615,14.5532514886,588.8729455129,139.3215853028
4875,MOF_net-pem_node1-N18_edge1-E1.cif,62.5948275633,22.454471278,421.1123829537,151.0644932811
4876,MOF_net-ske_node1-N36_edge1-E0.cif,61.0957352788,23.0050653717,460.2701591552,173.3107073951
4877,MOF_net-wjd_node1-N48_edge1-E15.cif,64.5202773399,16.6406318979,524.4002128272,135.2497426956
4878,MOF_net-xfz_node1-N85_edge1-E1.cif,96.5716613138,16.0724791758,699.5911966826,116.433380013
4879,MOF_net-wiu_node1-N6_edge1-E8.cif,75.062136305,32.5892287413,454.2940604251,197.2378322788
4880,MOF_net-vbb_node1-N41_edge1-E13.cif,113.9641665732,9.0329802535,1134.2544102656,89.9028001381
4881,MOF_net-ecn_node1-N76_edge1-E13.cif,74.1427440826,23.6785234201,540.0741903295,172.4802544409
4882,MOF_net-sxf_node1-N38_edge1-E13.cif,70.3852882273,16.0013364703,602.8349056508,137.0480167705
4883,MOF_net-qtz-x_node1-N48_edge1-E0.cif,90.2141510111,70.8606872714,229.986680126,180.6480916167
4884,MOF_net-uoa_node1-N41_edge1-E0.cif,89.8746151404,13.5129189351,755.3894665853,113.5750802433
4885,MOF_net-lcs_node1-N74_edge1-E15.cif,75.2478493302,9.7048727958,766.7111670615,98.8843457145
4886,MOF_net-why_node1-N48_edge1-E7.cif,63.3521206254,27.8323297929,360.2424884118,158.2644376211
4887,MOF_net-ums_node1-N74_edge1-E5.cif,56.7659592968,13.8215362408,495.3816287691,120.6169193631
4888,MOF_net-ubt_node1-N85_edge1-E5.cif,86.2759190011,17.5325372119,651.4328424661,132.3807463754
4889,MOF_net-lcs-e_node1-N46_edge1-E5.cif,72.7453096498,43.9572598768,303.8514883141,183.6060482808
4890,MOF_net-eci_node1-N77_edge1-E1.cif,86.9009862152,37.0108279377,441.7383303615,188.1348192992
4891,MOF_net-uoe_node1-N29_edge1-E0.cif,80.7608432965,19.0654743141,611.6127657994,144.3854100644
4892,MOF_net-uox_node1-N4_edge1-E5.cif,67.2274066524,23.4898225254,440.9786181139,154.0816460548
4893,MOF_net-xfg_node1-N59_edge1-E13.cif,65.8736350774,17.4552336198,561.2353064139,148.7164535197
4894,MOF_net-wio_node1-N81_edge1-E8.cif,61.2897877263,23.2257538457,448.1081168953,169.8104889145
4895,MOF_net-ukp_node1-N24_edge1-E5.cif,78.5876540797,14.3884367202,684.916262326,125.3997770325
4896,MOF_net-wse_node1-N18_edge1-E8.cif,91.6078181169,8.8157860275,925.2510729759,89.0406042712
4897,MOF_net-bcs_node1-N30_edge1-E8.cif,62.6425035669,28.5919891644,424.6023910124,193.8017523523
4898,MOF_net-vmv_node1-N76_edge1-E7.cif,70.680821401,39.223051917,309.6439393605,171.831340788
4899,MOF_net-bsn_node1-N13_edge1-E5.cif,55.2794803451,32.4346643635,346.1762593302,203.1153460902
4900,MOF_net-vby_node1-N14_edge1-E1.cif,69.3388378722,20.8837169291,515.0036793438,155.1106333317
4901,MOF_net-ato_node1-N18_edge1-E1.cif,85.9599376631,11.7803053895,782.9814094611,107.3030107806
4902,MOF_net-sxg_node1-N45_edge1-E8.cif,55.7778141507,24.2333975438,388.9650354795,168.9909237023
4903,MOF_net-lcy-e_node1-N12_edge1-E15.cif,73.0177688722,13.4213811851,636.6937755234,117.0305528569
4904,MOF_net-yfs_node1-N85_edge1-E8.cif,84.1449647438,17.1927181164,658.2708128634,134.4996051071
4905,MOF_net-wlq_node1-N0_edge1-E8.cif,67.320626272,16.8793353776,597.3185774641,149.7659952769
4906,MOF_net-ums_node1-N29_edge1-E13.cif,100.1150666554,9.8226956046,998.196411427,97.9371020826
4907,MOF_net-rob_node1-N20_edge1-E1.cif,77.6645471139,40.783205053,382.1568328492,200.6781865812
4908,MOF_net-hex_node1-N60_edge1-E7.cif,73.9552507049,39.5035702136,353.7583817224,188.9618240468
4909,MOF_net-utm_node1-N83_edge1-E13.cif,173.4235797754,6.463928238,1919.3386915623,71.5385277065
4910,MOF_net-pcu-h_node1-N83_edge1-E15.cif,138.5992814844,6.8072949954,1541.4185715345,75.7066762214
4911,MOF_net-unv_node1-N42_edge1-E13.cif,76.1999129926,11.7327801365,718.3372285645,110.6050182424
4912,MOF_net-vbm_node1-N28_edge1-E3.cif,78.1382290599,41.7369582787,399.7873110639,213.5434411936
4913,MOF_net-unv_node1-N73_edge1-E1.cif,74.8695160209,11.8666085206,694.6191573147,110.0951902567
4914,MOF_net-sxi_node1-N61_edge1-E0.cif,75.4227621774,27.0451213859,453.7546579953,162.707509651
