MOF_name,data_set,water_label,acid_label,base_label,boiling_label,Di,Df,Dif,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3
SONVEX,CoRE,4,0,0,0,13.20026,6.62162,13.20026,2337.23,2656.18,0.6756,0.7677961998861261,0.6756,0.0,0.767796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,-2.0,-2.0,-4.0,2.0,2.0,4.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.8900000000000002,0.8900000000000002,1.7800000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.5328999999999998,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.88999999999999,87.98,119.78000000000002,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,2.6,2.439999999999999,5.039999999999999,8.0,4.0,12.0,84.0,92.0,176.0,-6.1599999999999975,-2.6,-8.760000000000002,14.0,32.0,48.0,64.0,10.443599999999998,25.112000000000005,34.054399999999994,43.0992,80.0,192.0,256.0,320.0,2338.0,4480.0,4832.0,6016.0,127.89879999999998,244.928,456.19520000000006,525.632,4.0,4.0,8.0,1.9043999999999992,4.029600000000001,4.2504,8.28,16.0,32.0,48.0,80.0,841.0,928.0,696.0,1624.0,3.61,26.144,19.38,45.524,18.0,36.0,54.0,66.0,8.944199999999997,19.126800000000014,27.591,31.00020000000001,90.0,216.0,294.0,306.0,711.0,1260.0,1896.0,1944.0,144.0441,255.969,399.6456,462.2129999999999
SONVIB,CoRE,4,0,0,0,13.193270000000002,6.639819999999999,13.193270000000002,2334.85,2650.18,0.6715,0.7621907962765588,0.6715,0.0,0.762191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,-2.0,-2.0,-4.0,2.0,2.0,4.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.8900000000000002,0.8900000000000002,1.7800000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.5328999999999998,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.88999999999999,87.98,119.78000000000002,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,2.6,2.439999999999999,5.039999999999999,8.0,4.0,12.0,84.0,92.0,176.0,-6.1599999999999975,-2.6,-8.760000000000002,14.0,32.0,48.0,64.0,10.443599999999998,25.112000000000005,34.054399999999994,43.0992,80.0,192.0,256.0,320.0,2338.0,4480.0,4832.0,6016.0,127.89879999999998,244.928,456.19520000000006,525.632,4.0,4.0,8.0,1.9043999999999992,4.029600000000001,4.2504,8.28,16.0,32.0,48.0,80.0,841.0,928.0,696.0,1624.0,3.61,26.144,19.38,45.524,18.0,36.0,54.0,66.0,8.944199999999997,19.126800000000006,27.591,31.00020000000001,90.0,216.0,294.0,306.0,711.0,1260.0,1896.0,1944.0,144.0441,255.969,399.6456,462.2129999999999
SOQSAU01,CoRE,3,0,0,0,9.887,4.76966,9.887,2446.62,2871.84,0.5718,0.671178753283705,0.5718,0.0,0.671179,0.0,-0.04,-0.08,-0.1600000000000001,-2.0,-4.0,-8.0,2.0,4.0,8.0,-6.000000000000001,-12.000000000000002,-24.000000000000004,0.8900000000000002,1.7800000000000005,3.5600000000000014,-0.04,-0.04,-0.08,-2.0,-2.0,-4.0,2.0,2.0,4.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.8900000000000002,0.8900000000000002,1.7800000000000005,1.0,1.0,2.0,4.0,0.5328999999999998,0.5621,1.1242,2.2484,1.0,3.0,6.0,12.0,64.0,48.0,96.0,192.0,28.09,59.88999999999999,119.78,239.56,11.833600000000002,8.771999999999998,17.543999999999997,35.087999999999994,1.0,2.0,2.0,0.5328999999999998,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.88999999999999,87.98,119.78,11.833600000000002,8.771999999999998,20.605599999999995,17.543999999999997,6.48,3.0799999999999987,19.279999999999987,44.0,20.0,136.0,256.0,136.0,776.0,-16.88,-4.879999999999996,-47.08000000000001,50.0,144.0,408.0,528.0,38.39720000000001,134.90400000000008,292.89120000000014,431.6928000000004,600.0,2112.0,4272.0,5664.0,12080.0,33024.0,71424.0,90624.0,467.31859999999983,860.2752000000003,4181.335199999999,3624.383999999998,8.0,8.0,24.0,2.3716000000000004,8.993600000000006,14.229600000000003,27.227200000000032,64.0,160.0,352.0,448.0,1600.0,2560.0,7360.0,7360.0,1.7689,36.60159999999999,20.6416,105.07,26.0,56.0,90.0,114.0,12.379400000000004,29.19840000000001,45.35940000000002,52.70740000000001,146.0,372.0,562.0,610.0,866.0,1776.0,2776.0,3052.0,185.7455,376.125,612.3633999999997,753.4029999999997
SOSFEN,CoRE,2,0,0,0,9.4508,2.20645,9.4508,0.0,0.0,0.2333,0.1803675384817584,0.0,0.2333,0.0,0.180368,0.3512500000000001,0.0687499999999999,0.1425,2.75,0.25,-3.5625,8.875,5.375,10.5,18.937500000000004,-1.3125000000000016,-1.650000000000002,-0.95,0.7775000000000001,1.4325,-0.2575000000000001,0.1799999999999999,0.155,-2.75,-0.75,-1.25,-4.75,3.5,4.75,-16.725,-0.503555,-4.028555000000001,1.1825,0.665,1.2100000000000004,1.0,2.75,3.0,3.25,0.7618125,1.9466625,1.7565375000000003,2.02905,8.5,15.25,15.25,27.625,120.625,265.75,175.0,183.25,258.59875,305.4912500000001,237.95625,378.115,8.5465375,21.6634,28.1723875,25.470775,1.25,3.25,1.5,0.5402999999999998,0.8691,1.6265249999999998,0.7047000000000001,1.75,6.0,7.0,4.75,60.25,111.0,168.5,50.0,34.7575,141.185,121.688807,82.498807,11.1856,9.5262,33.8456,11.861,2.3,1.8299999999999992,8.180000000000003,7.0,2.0,26.0,89.0,93.0,304.0,-6.7600000000000025,-3.4200000000000013,-19.01,10.0,18.0,24.0,30.0,8.4339,14.6556,20.0346,20.8008,42.0,96.0,102.0,66.0,1888.0,2748.0,4212.0,2646.0,74.85819999999998,120.2976,185.2632,235.6128,4.0,5.0,13.0,1.7161000000000006,3.851399999999999,6.1832,11.593500000000004,16.0,36.0,72.0,104.0,900.0,930.0,1710.0,2580.0,2.722499999999999,22.04399999999999,19.255499999999987,66.759,41.333333333333336,106.0,201.3333333333333,228.66666666666663,14.60753333333334,43.36046666666667,65.48533333333332,71.25913333333334,394.66666666666674,1390.666666666667,1642.666666666667,1548.0,944.6666666666664,2416.0,3004.0,3017.333333333333,250.7518666666666,647.0430000000002,1197.8546000000003,1310.7711333333334
SOSFIR,CoRE,2,0,0,0,6.9188300000000025,4.16924,6.9188300000000025,1264.07,1069.54,0.2443,0.2067063213382182,0.2443,0.0,0.206706,0.0,0.3562500000000001,0.0787499999999999,0.1574999999999999,3.0,0.75,-2.4609375,8.625,4.875,9.75,19.9125,0.6374999999999991,1.274999999999998,-1.0725,0.5325000000000001,1.0650000000000004,-0.2575000000000001,0.1799999999999999,0.155,-2.75,-0.75,-1.25,-4.75,3.5,4.75,-16.725,-0.503555,-4.028555000000001,1.1825,0.665,1.2100000000000004,0.75,2.25,2.25,2.25,0.6211875,1.6616625000000005,1.3271625000000002,1.4553,7.5,12.75,11.25,21.421875,108.375,243.0,141.75,139.5,244.90875,270.89625,182.45625,301.71,6.2361375,17.415,21.9859875,17.346375000000002,1.25,3.25,1.5,0.5402999999999998,0.8691,1.6265249999999998,0.7047000000000001,1.75,6.0,7.0,4.75,60.25,111.0,168.5,50.0,34.7575,141.185,121.688807,82.498807,11.1856,9.5262,33.8456,11.861,2.3,1.8299999999999992,8.180000000000003,7.0,2.0,26.0,89.0,93.0,304.0,-6.7600000000000025,-3.4200000000000013,-19.009999999999994,10.0,18.0,24.0,30.0,8.4339,14.6556,20.034600000000005,20.8008,42.0,96.0,102.0,66.0,1888.0,2748.0,4212.0,2646.0,74.85819999999998,120.2976,185.2632,235.6128,4.0,5.0,13.0,1.7161000000000006,3.8514,6.1832,11.593500000000004,16.0,36.0,72.0,104.0,900.0,930.0,1710.0,2580.0,2.722499999999999,22.04399999999999,19.255499999999987,66.759,35.916666666666664,83.66666666666667,155.08333333333334,177.41666666666663,12.519525000000009,34.70596666666668,51.40604166666668,58.01174166666667,283.5833333333333,886.3333333333335,1058.75,1162.6666666666667,815.4583333333335,1998.666666666667,2438.4166666666665,2452.833333333333,215.8262958333333,508.5738666666668,930.1365916666668,1024.2025833333332
SOSFOX,CoRE,2,0,0,0,4.157019999999998,1.63845,3.69451,0.0,0.0,0.0366,0.0253624192698949,0.0,0.0366,0.0,0.0253625,0.3525,0.0674999999999999,0.283125,2.8125,0.140625,-2.90625,8.8125,5.4375,12.84375,19.18125,-1.5562500000000012,-0.8464162500000025,-0.980625,0.8081250000000002,1.7892187500000003,-0.2575000000000001,0.2025,0.10875,-2.8125,-0.75,-1.3125,-4.75,3.9375,3.9375,-16.612499999999994,-0.228999375,-4.1464162500000015,1.176875,0.73125,1.0743750000000003,0.9375,2.625,2.8125,3.421875,0.72665625,1.8754125000000004,1.6520062500000003,2.0188359375,8.25,14.625,14.71875,27.09375,117.5625,260.0625,165.375,175.875,255.17625000000004,296.8425000000001,229.49250000000004,379.739574,7.968937499999999,20.6013,26.3464875,26.0795625,1.1875,3.1875,1.3125,0.5384499999999999,0.83204375,1.5702937499999996,0.6339187500000001,1.5625,5.5,6.1875,4.125,61.1875,108.75,163.875,46.5,33.090625,134.47562499999998,111.5461708125,73.10348025,11.347600000000002,9.10545,33.459599999999995,10.540499999999998,2.305,1.93,8.145000000000003,7.0,2.25,26.25,88.75,94.25,299.25,-6.860000000000001,-3.3325000000000014,-18.697499999999994,10.75,19.5,27.0,33.0,8.415175,14.908449999999998,20.2072,21.263400000000004,46.5,106.5,115.5,82.5,1883.75,2758.0,4147.5,2655.0,78.720575,129.4606,205.2042,247.8258,4.0,5.0,12.75,1.7161000000000006,3.84485,6.0522,11.210325000000005,16.0,36.0,71.0,99.0,900.0,937.5,1672.5,2497.5,2.722499999999999,22.209,19.111124999999998,65.56275000000001,36.63636363636363,84.54545454545455,158.54545454545453,186.9090909090909,13.070136363636372,36.02554545454546,54.35047272727274,61.312509090909074,284.3636363636364,895.4545454545455,1125.090909090909,1202.3636363636365,874.2727272727273,2145.6363636363635,2661.2727272727275,2656.3636363636365,223.2916545454545,519.8117272727272,964.1744181818176,1087.2960000000005
SOSFUD,CoRE,2,0,0,0,5.20844,2.15484,4.50092,0.0,0.0,0.1207,0.092288871047903,0.0,0.1207,0.0,0.0922888,0.405625,0.3224999999999999,0.1575,3.0,1.5,-1.5,10.375,10.5,9.75,21.80625000000001,6.222333749999998,1.274999999999998,-1.1225,0.675,1.0650000000000002,-0.2731250000000001,0.1299999999999999,0.24375,-2.75,-1.125,-1.3125,-5.375,2.875,6.5625,-17.11875,-1.1276662500000003,-3.8490825000000006,1.175,0.6100000000000001,1.5393750000000002,0.8125,2.4375,2.625,2.25,0.6862124999999999,1.8063750000000005,1.4686875000000004,1.4553,8.0625,14.4375,12.375,19.5,124.375,263.0,147.75,139.5,268.43125,304.725,215.24547525000003,301.71,6.6521625,18.792075,24.11448750000001,17.346375,1.1875,3.125,1.6875,0.5384499999999999,0.84345,1.5899124999999996,0.7352062500000001,1.5625,5.4375,6.5,4.5,61.1875,113.75,168.375,49.5,33.090625,137.15875,114.55348025,82.06136137499998,11.347600000000002,9.1119,33.1371,13.3785,2.3050000000000006,1.6324999999999994,7.710000000000003,7.25,1.75,24.0,88.75,84.5,289.5,-6.86,-3.202500000000001,-18.734999999999992,11.75,21.5,30.5,35.5,8.891949999999998,16.0774,21.777100000000004,22.8733,52.0,118.0,128.5,101.5,1957.25,2899.0,4383.0,2938.5,84.4303,140.7222,225.5682,267.6651,4.0,4.75,12.5,1.7161000000000006,3.84485,6.0129,11.351150000000002,16.0,35.0,69.0,104.0,900.0,937.5,1740.0,2565.0,2.722499999999999,22.209,18.216,64.944,30.181818181818183,60.90909090909091,106.1818181818182,128.36363636363637,11.456909090909097,28.12710909090909,41.21774545454547,46.64112727272727,167.0909090909091,409.27272727272725,554.1818181818181,633.4545454545455,803.4545454545455,1839.2727272727277,2275.6363636363635,2221.818181818182,187.83714545454552,382.1241272727274,679.3546909090908,764.8839999999999
SOYWOT,CoRE,4,0,0,0,13.17246,6.57882,13.17246,2345.7,2659.55,0.6755,0.7658782259289746,0.6755,0.0,0.765879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,-2.0,-2.0,-4.0,2.0,2.0,4.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.8900000000000002,0.8900000000000002,1.7800000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.5328999999999998,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.88999999999999,87.98,119.78000000000002,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,2.6,2.439999999999999,5.039999999999999,8.0,4.0,12.0,84.0,92.0,176.0,-6.1599999999999975,-2.6,-8.760000000000002,14.0,32.0,48.0,64.0,10.443599999999998,25.11200000000001,34.054399999999994,43.0992,80.0,192.0,256.0,320.0,2338.0,4480.0,4832.0,6016.0,127.89879999999998,244.9279999999999,456.19520000000006,525.632,4.0,4.0,8.0,1.9043999999999992,4.029600000000001,4.2504,8.28,16.0,32.0,48.0,80.0,841.0,928.0,696.0,1624.0,3.61,26.144,19.38,45.524,18.0,36.0,54.0,66.0,8.944199999999997,19.126800000000014,27.591,31.00020000000001,90.0,216.0,294.0,306.0,711.0,1260.0,1896.0,1944.0,144.0441,255.969,399.6456,462.2129999999999
SOYWUZ,CoRE,4,0,0,0,13.18202,6.556210000000001,13.18202,2376.89,2718.79,0.6731,0.7699223557725303,0.6731,0.0,0.7699229999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,-2.0,-2.0,-2.0,2.0,2.0,4.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.8900000000000002,0.8900000000000002,1.7800000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.5328999999999998,0.5621,1.095,1.1242,1.0,3.0,4.0,4.0,64.0,48.0,112.0,96.0,28.09,59.88999999999999,87.98,119.78000000000002,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,2.6,2.439999999999999,5.039999999999999,8.0,4.0,12.0,84.0,92.0,176.0,-6.1599999999999975,-2.6,-8.760000000000002,14.0,32.0,48.0,64.0,10.443599999999998,25.112000000000005,34.054399999999994,43.0992,80.0,192.0,256.0,320.0,2338.0,4480.0,4832.0,6016.0,127.89879999999998,244.928,456.19520000000006,525.632,4.0,4.0,8.0,1.9043999999999992,4.029600000000001,4.2504,8.28,16.0,32.0,48.0,80.0,841.0,928.0,696.0,1624.0,3.61,26.144,19.38,45.524,15.0,30.0,42.0,42.0,8.5335,17.4174,24.1722,24.162600000000005,72.0,162.0,192.0,192.0,708.0,1224.0,1824.0,1800.0,129.5241,222.3089999999999,332.3255999999999,327.57299999999987
SUTBIT,CoRE,2,0,0,0,8.38333,7.957839999999999,8.375119999999999,2083.2,2433.58,0.5637,0.6585111130321417,0.5637,0.0,0.658511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.34,0.36,-1.0,-1.0,0.0,1.0,8.0,7.0,-3.9,-4.907109999999999,-1.00711,0.4900000000000002,1.8200000000000005,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.5625,1.14,1.4325,0.855,4.0,10.0,14.0,8.0,49.0,91.0,91.0,49.0,54.76000000000001,138.38,200.59261400000003,116.972614,9.2416,16.9936,22.192,14.44,1.84,3.6,6.879999999999997,4.0,8.0,20.0,84.0,172.0,284.0,-4.5200000000000005,-7.079999999999999,-6.279999999999999,18.0,40.0,72.0,98.0,12.171400000000002,28.26,52.1672,63.79860000000002,112.0,312.0,520.0,464.0,2248.0,4200.0,7672.0,7736.0,133.249,290.86720000000014,516.6608000000001,731.1386000000001,4.0,8.0,13.0,1.4641,3.63,7.3568,10.7085,16.0,48.0,96.0,128.0,784.0,784.0,1456.0,2240.0,3.6481,23.2256,42.7076,59.42009999999999,24.0,52.0,80.0,90.0,10.46,25.658,37.27039999999999,36.5706,132.0,328.0,472.0,458.0,636.0,1492.0,2024.0,1716.0,153.7164,344.80240000000015,520.2560000000002,554.3550000000001
SUTJAU,CoRE,2,0,0,0,4.32397,1.4209200000000002,4.30944,0.0,0.0,0.0888,0.0681608842493091,0.0,0.0888,0.0,0.0681609,-0.03,0.1399999999999999,0.3099999999999999,-1.25,-1.0,-1.0,1.5,5.5,9.5,-4.500000000000001,-5.603555000000001,-6.707110000000003,0.6675000000000002,1.5100000000000002,2.3525,-0.04,0.34,0.33,-2.0,-1.0,-1.5,2.0,8.0,8.5,-6.900000000000001,-4.007110000000001,-5.0571100000000015,0.9350000000000004,1.7750000000000004,1.975,0.5,0.75,1.75,2.25,0.26645,0.421575,0.8303750000000001,0.972725,1.25,4.25,7.0,8.5,32.0,36.0,68.0,68.0,14.045,44.91750000000001,78.85634150000001,98.750183,5.9168,6.578999999999999,15.514399999999998,18.533,1.5,3.0,2.5,0.5476999999999999,0.8585500000000001,1.4025,1.12835,2.5,7.5,10.0,8.0,56.5,66.0,105.0,76.0,41.425,113.565,160.96261400000003,135.05261399999998,10.5376,12.138000000000002,24.74280000000001,19.336,3.02,3.06,6.479999999999998,22.5,21.0,43.0,125.5,145.5,260.0,-7.760000000000002,-3.984999999999999,-6.53,13.5,28.0,48.0,63.0,8.14855,18.7936,29.087999999999997,32.55030000000001,83.0,232.0,271.0,171.0,1323.0,3020.0,3685.0,2474.0,107.4039,203.2044,400.9699999999999,509.564,6.0,6.5,11.0,1.4641,5.1304,5.814050000000001,8.2643,37.0,89.5,111.5,138.0,784.0,1190.0,1022.0,1344.0,3.6481,36.7102,31.324000000000005,52.60140000000001,36.0,74.0,124.0,160.66666666666666,14.111866666666671,34.100733333333345,50.372400000000006,56.63206666666667,198.0,494.66666666666674,677.3333333333334,726.6666666666665,870.0,1872.0,2573.333333333333,2565.333333333333,230.0208,478.63500000000016,791.3029333333334,977.3783333333332
SUTJEY,CoRE,4,0,0,1,2.90656,1.51518,2.89731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.5466666666666665,1.6866666666666668,-1.5,1.3333333333333333,6.666666666666668,3.0,14.333333333333336,32.333333333333336,-10.800000000000002,-10.278516666666668,-0.6998466666666676,1.4250000000000007,3.4333333333333336,5.908333333333332,-0.04,-0.0533333333333333,0.9466666666666668,-2.0,-4.0,-1.3333333333333333,2.0,2.6666666666666665,19.33333333333333,-7.200000000000002,-9.8,-4.085626666666666,0.9500000000000004,1.276666666666667,3.813333333333334,1.0,2.5,5.833333333333332,7.5,0.5526333333333333,1.4360499999999998,2.8385833333333337,2.913483333333333,6.833333333333332,22.83333333333333,40.66666666666666,37.66666666666666,54.0,108.0,199.3333333333333,157.33333333333334,45.87000000000001,197.18500000000003,356.5343796666667,366.48391133333337,10.1056,19.89,46.09333333333334,54.61133333333334,1.6666666666666667,3.333333333333333,5.333333333333333,0.5526333333333332,0.9573666666666668,1.895,2.2697333333333334,3.0,9.0,18.666666666666668,20.666666666666668,54.0,72.0,154.0,134.66666666666666,45.87000000000001,131.45666666666668,233.07333333333327,296.1069706666668,10.1056,13.26,28.5336,39.18666666666668,2.84,4.32,4.919999999999998,21.0,28.0,33.0,122.0,186.0,238.0,-8.38,-4.419999999999999,-8.91,15.0,30.0,52.0,78.0,8.5519,19.7694,31.8964,38.3094,86.0,236.0,300.0,214.0,1356.0,3232.0,4036.0,2840.0,118.1607,220.7088,438.752,636.7760000000002,6.0,8.0,11.0,1.4641,5.3482,6.4856000000000025,10.1519,36.0,90.0,120.0,198.0,784.0,1288.0,1064.0,1960.0,3.6481,37.89439999999999,37.627,57.1472,45.33333333333334,95.33333333333331,164.0,206.0,17.781066666666664,44.162066666666696,67.69000000000003,77.003,259.3333333333333,654.6666666666666,928.0,1030.6666666666667,1083.3333333333333,2448.0,3608.0,3725.333333333334,287.7129333333333,620.2110000000001,1054.9272,1293.102333333333
SUTJIC,CoRE,2,0,0,0,5.350619999999998,3.21758,5.350619999999998,596.79,500.367,0.1243,0.1042164482564915,0.1189,0.0054,0.0996893,0.00452752,-0.06,0.5085714285714286,1.5342857142857145,-1.6428571428571428,0.8571428571428571,5.428571428571429,3.0,13.857142857142858,30.42857142857143,-10.542857142857144,-10.41117285714286,-2.516185714285716,1.4121428571428574,3.3742857142857154,5.73642857142857,-0.04,-0.0514285714285714,0.8,-2.0,-3.7142857142857135,-1.7142857142857142,2.0,2.571428571428572,17.142857142857142,-7.028571428571429,-9.257142857142858,-5.216251428571428,0.9414285714285718,1.2214285714285722,3.5228571428571427,1.0,2.357142857142857,5.5,7.071428571428571,0.5498142857142857,1.35135,2.6703214285714294,2.7751928571428577,6.2142857142857135,20.785714285714285,36.85714285714285,34.714285714285715,55.42857142857143,102.85714285714286,190.28571428571428,154.28571428571428,43.33,181.8492857142857,328.1312801428571,342.34340485714284,10.352457142857146,18.928285714285717,43.941257142857154,52.10485714285716,1.5714285714285714,3.1428571428571432,4.857142857142857,0.5498142857142856,0.9009,1.7807142857142857,2.1060857142857152,2.7142857142857144,8.142857142857142,16.571428571428573,18.571428571428573,55.42857142857143,68.57142857142857,148.0,129.14285714285714,43.33,121.23285714285716,212.34571428571425,270.9174034285715,10.352457142857146,12.61885714285714,27.40102857142856,36.09485714285713,2.36,2.64,4.919999999999998,13.0,12.0,22.0,102.0,132.0,238.0,-6.85,-3.839999999999999,-8.909999999999998,12.0,24.0,36.0,46.0,7.7452,16.922400000000003,24.4444,26.103,64.0,164.0,188.0,124.0,1290.0,2752.0,3314.0,2112.0,96.6471,177.296,299.432,387.192,5.0,6.0,11.0,1.4641,4.4649,5.5902,10.151899999999998,25.0,60.0,90.0,165.0,784.0,1064.0,1008.0,1960.0,3.6481,31.324,29.22300000000001,57.1472,49.33333333333334,103.33333333333331,180.0,230.0,18.93666666666668,47.26260000000002,72.6750666666667,83.08326666666669,283.3333333333333,718.6666666666665,1016.0,1126.6666666666667,1134.0,2576.0,3770.666666666666,3896.0,309.2895999999999,667.4710000000002,1145.013866666667,1421.9089999999994
